v,mu,sd,comat,,,,,,,,,,
6.504822279279573,28.76109361510969,87.11259830857213,7588.604784070645,7062.514161271239,17970.76643420489,5934.842296950501,6563.041897075459,10439.496016363297,8000.3123028011905,4375.133456868786,3886.8383223899823,19458.52370682995,5125.170220417931
6.235309159809072,59.01906703006821,83.2683441540247,7062.514161271239,6933.617138153101,17921.978838269642,5757.240696953796,6306.119742409082,10027.223096095637,7927.951168642218,4255.658540474024,3678.828323909728,19255.244334761697,4972.336926189114
9.631675675295877,62.3338002869933,218.842832146196,17970.766434204892,17921.97883826964,47892.1851817681,15172.234490766066,16304.991748375187,25677.60377402345,20700.126318106773,11019.349708920223,9516.695000750473,50115.07511701392,12707.635308792216
9.45801719138882,25.781756797339852,71.61879305115758,5934.842296950502,5757.240696953796,15172.234490766068,5129.251518104537,5297.828360655347,8356.35654462714,6689.298453766914,3630.161106198218,3136.891126225924,16307.547475925507,4269.5259041293675
8.416383799874936,38.423328117644964,76.64417044906125,6563.041897075459,6306.1197424090815,16304.991748375185,5297.828360655346,5874.328863824752,9123.299850510557,7217.278108846381,3949.343059166471,3401.6533977820527,17724.92473977059,4519.81641517684
7.834423297498361,97.12497525684742,124.23704923551934,10439.496016363299,10027.223096095635,25677.60377402345,8356.35654462714,9123.299850510555,15434.844402748853,11777.267072889445,6164.739988848074,5393.826327999946,27983.642575115147,7358.058865336942
7.734829401215158,62.558522685370825,96.91024674801216,8000.312302801191,7927.951168642221,20700.126318106777,6689.2984537669145,7217.278108846381,11777.267072889446,9391.5959247606,4927.511634962004,4196.191819848936,22651.493558032216,5813.145166907405
6.052119179933829,11.068448515691795,52.0893573987027,4375.133456868786,4255.658540474025,11019.349708920223,3630.1611061982185,3949.343059166472,6164.739988848074,4927.511634962004,2713.3011542097843,2280.8385242773193,12075.797888936793,3129.37906209253
8.848772340927178,30.556550031067122,45.0665302646774,3886.838322389983,3678.828323909729,9516.695000750475,3136.8911262259235,3401.6533977820527,5393.8263279999455,4196.191819848936,2280.8385242773193,2030.9921500970834,10224.62390868548,2663.193937958709
9.481150504784868,91.83685091407138,236.50510802055487,19458.52370682995,19255.244334761694,50115.07511701392,16307.547475925508,17724.92473977059,27983.642575115144,22651.493558032216,12075.797888936793,10224.62390868548,55934.66611981433,14040.380605376324
8.608252282829858,31.08085636645062,61.689977332821826,5125.170220417932,4972.336926189114,12707.635308792218,4269.525904129368,4519.81641517684,7358.058865336943,5813.145166907406,3129.3790620925297,2663.193937958709,14040.380605376326,3805.6533033240717
