v,mu,sd,comat,,,,,,,,,,
9.620175577872127,76.78508094221098,299.55580582160917,89733.68080143361,24423.869211288802,43231.99292505215,80690.13585793597,29100.488287817247,86770.32990447292,40089.37296532533,26703.429624200347,64914.40357702118,33788.56785940252,24630.61030087988
5.78935290267396,26.846413809985297,82.59815805248861,24423.869211288806,6822.45571366389,11929.612574068246,22174.37744753417,8186.218752925707,24288.446532152713,11054.959570872432,7409.92141961719,17910.64726925124,9467.686174946,6879.02334731315
9.334575384078986,61.078088830227536,145.8002395992514,43231.99292505215,11929.612574068247,21257.70986719912,39542.98569181067,14378.34718108871,42987.053612244395,19656.503748183404,13255.139972752128,31589.090676871037,16467.51280959511,12166.780596070077
5.420784704307291,59.14342855991055,277.08840719021373,80690.13585793598,22174.377447534174,39542.98569181066,76777.98539920969,26776.834658282212,81095.1187239472,37298.42222697842,25247.706856312245,59752.87179460296,31375.87985988711,22877.652878789126
7.867868419688138,27.555183450380945,102.30552302337526,29100.488287817247,8186.218752925708,14378.347181088713,26776.83465828222,10466.420041086369,29501.88526583163,13769.297386602919,9413.671971750666,21270.075033592373,11820.224581585875,8435.997633441695
6.409698834314564,65.79995230823678,299.980821636447,86770.32990447294,24288.446532152713,42987.05361224439,81095.1187239472,29501.88526583163,89988.49334967782,40387.494670789165,27282.17256991028,63984.25241677194,34120.04788011711,25258.97579488124
6.281402789050027,51.39452787510168,137.73956283328337,40089.37296532533,11054.959570872432,19656.503748183404,37298.42222697842,13769.29738660292,40387.494670789165,18972.187169504017,12666.62539231302,29260.006171366935,15870.543887940488,11408.51053687486
7.819902059791568,49.911665043634486,94.89447361380735,26703.429624200347,7409.921419617191,13255.13997275213,25247.706856312245,9413.671971750666,27282.172569910283,12666.62539231302,9004.961122441578,19663.19546111506,10692.212768902327,7863.319778474706
6.099116759093381,48.43064207320296,220.24109102093738,64914.40357702118,17910.64726925124,31589.090676871037,59752.871794602965,21270.07503359237,63984.25241677193,29260.00617136693,19663.195461115065,48506.13817409282,24628.002279832628,17935.343939983562
8.243103997913007,49.83436420969538,117.44227796777,33788.56785940252,9467.686174946,16467.512809595115,31375.879859887114,11820.224581585873,34120.04788011711,15870.543887940486,10692.212768902325,24628.00227983263,13792.688654258956,9757.940687674429
8.138761212048413,18.510141697389543,85.02895652610832,24630.610300879882,6879.02334731315,12166.780596070075,22877.65287878913,8435.997633441695,25258.97579488124,11408.510536874857,7863.319778474706,17935.343939983562,9757.940687674429,7229.923447918818
