v,mu,sd,comat,,,,,,,,,,
6.0110114671512065,17.366238686481104,55.799986050905595,3113.6384432812592,5947.280221964556,10834.520003029542,1624.7038498637373,4614.555309150563,21037.076287653428,6390.6189541579115,4379.874035179444,1427.8292794401314,4563.385918982258,5581.631987774062
8.922738020552805,99.54911180325867,109.98752625623513,5947.2802219645555,12097.255931966009,21884.89901689276,3301.7183670226727,9319.493377397255,41348.91359843139,12694.178761442916,8506.855050100276,2880.743021631454,9250.55263964267,10987.180047407754
9.302686196185157,61.31692442796386,205.41010055149297,10834.520003029544,21884.899016892763,42193.30940857447,6082.2278601226735,17736.051470310143,78423.87251447726,23725.412748970826,15736.127286386118,5401.642763101765,17466.897521964802,19980.051848896594
6.635426005407173,8.595456904311197,30.554377612177895,1624.7038498637376,3301.7183670226723,6082.227860122673,933.5699912675578,2591.298426265867,11460.592065662348,3569.6776433198843,2332.1523708978993,795.9116729010203,2540.9961801632303,2986.977053251436
6.244302380424167,23.211637131762867,88.08874709571879,4614.555309150562,9319.493377397253,17736.051470310143,2591.298426265867,7759.627364893504,32795.604899420396,10030.903271498211,6844.477317485321,2279.1890770765626,7392.699873682561,8576.330339180913
9.051818581232387,91.54328567838061,393.8520053743954,21037.07628765343,41348.9135984314,78423.87251447726,11460.592065662348,32795.6048994204,155119.40213743277,45062.90358162763,30174.165090423117,9983.187326873222,33443.57815397603,38110.52920216858
8.567173946286314,32.58273085822698,118.79741554593394,6390.618954157912,12694.178761442918,23725.412748970823,3569.6776433198843,10030.903271498213,45062.90358162763,14112.825940393304,9122.56344856108,3119.184454941475,9827.82170456134,11757.68333004295
8.306642066891122,38.03628194040129,79.65815088029305,4379.874035179445,8506.855050100276,15736.127286386116,2332.1523708979,6844.477317485322,30174.16509042312,9122.563448561083,6345.421001667532,2049.0047178682007,6650.835863770527,7953.4123181946225
8.552456285147834,10.573623154626159,26.801229755214564,1427.8292794401314,2880.7430216314538,5401.642763101763,795.9116729010203,2279.1890770765626,9983.187326873222,3119.184454941475,2049.0047178682003,718.3059163917985,2229.4192147834115,2690.355763711398
5.5645043758505865,68.56282752360995,86.23459535605016,4563.385918982258,9250.55263964267,17466.897521964802,2540.99618016323,7392.699873682561,33443.57815397603,9827.821704561338,6650.835863770525,2229.4192147834115,7436.405436221709,8391.716949873397
9.349860017280363,70.94157448078066,102.39419882384752,5581.631987774061,10987.180047407755,19980.05184889659,2986.977053251436,8576.330339180913,38110.52920216858,11757.68333004295,7953.412318194622,2690.355763711398,8391.716949873397,10484.571952777616
