v,mu,sd,comat,,,,,,,,,,
8.8885120528691,8.971818816516809,23.155970745204705,536.1989811527761,941.8397392584512,1287.980332178386,1538.2228627517575,707.9388972357702,1443.4272506001037,1649.5575185570967,1750.6304211838476,1706.2046383433849,1599.6095482204983,8295.81308914428
6.1877061001745615,20.32718822824321,42.775159568142925,941.8397392584511,1829.7142760800891,2382.632825420587,2802.3744622442005,1378.17146118472,2727.890351163827,3194.3742635306207,3293.722741093587,3122.5503939794958,2969.456395452752,15365.568892930269
9.121392663306843,26.517815714748735,58.83602497505078,1287.980332178386,2382.6328254205873,3461.6778348647986,3850.063389036059,1919.3817734828478,3874.806970339606,4507.726465989794,4458.217720299299,4352.095965748751,3973.6696299052614,21648.87906770244
9.828745990214998,17.94217120658537,67.76758478104529,1538.2228627517577,2802.374462244201,3850.063389036059,4592.445547056162,2162.910817581985,4346.156069626219,4952.137600189498,5273.275359753709,4946.8258199704005,4631.6094777360795,24620.728193618543
9.863005569524468,10.022289188434852,33.3316603723701,707.9388972357702,1378.17146118472,1919.3817734828474,2162.910817581985,1110.9995831790275,2211.248362678134,2557.2463723416317,2532.8676805165774,2405.8157451734987,2225.5458413381984,12043.817622924696
7.267246237086561,22.074172220063534,66.8133407586978,1443.4272506001041,2727.8903511638273,3874.806970339606,4346.156069626219,2211.248362678134,4464.022503337869,5130.946432438978,5051.240989674182,4855.830821533022,4462.136452489142,24385.874094602186
8.04521231380639,31.74428950250055,78.73559967162305,1649.5575185570965,3194.3742635306207,4507.726465989794,4952.137600189498,2557.2463723416317,5130.946432438978,6199.2946556500865,5902.322605145776,5755.300633404429,5208.623642770724,28084.236619623774
8.877632573024233,52.930246732612694,78.83033151957825,1750.6304211838476,3293.722741093588,4458.217720299298,5273.27535975371,2532.867680516578,5051.240989674182,5902.322605145776,6214.221167486614,5707.940751501543,5381.079299397872,28513.326864161816
8.208066723795346,17.41309890874591,76.2285747814491,1706.2046383433849,3122.550393979496,4352.09596574875,4946.8258199704005,2405.8157451734987,4855.830821533021,5755.300633404429,5707.940751501543,5810.795613210977,5239.618224378525,27389.566636361724
8.610091147584736,42.258861941066584,70.92093144518974,1599.6095482204983,2969.456395452752,3973.669629905262,4631.609477736079,2225.5458413381984,4462.136452489142,5208.623642770725,5381.079299397873,5239.618224378525,5029.778517053302,25427.30151895249
5.1751826205071865,81.11201149994757,376.4014671318831,8295.813089144282,15365.568892930272,21648.879067702437,24620.728193618543,12043.817622924696,24385.87409460218,28084.236619623774,28513.326864161816,27389.566636361727,25427.301518952485,141678.0644590341
