v,mu,sd,comat,,,,,,,,,,
8.10186907276628,21.403487146584126,72.98709618229611,5327.116209123743,2585.147564980092,5963.10135595686,12444.991908595815,7892.1859276032765,14327.14010438069,10038.904776777974,8964.31372880173,12321.969208762526,11526.43817685535,4610.628830170513
7.544765343227035,10.133942375727706,35.997765418635595,2585.1475649800914,1295.839115135117,2946.0913543586953,6146.149272062313,3896.422175603187,7134.783890037538,5004.914526860845,4374.729835807526,6037.390328529693,5689.30001830764,2245.4645492821887
6.491224208793644,58.286907965808794,85.17616529625533,5963.10135595686,2946.0913543586944,7254.97913457501,14155.05599110356,9361.5926116196,16709.138904303672,11693.138548606838,10145.813307351567,14333.225582959823,13350.956583759678,5367.534251990459
8.26899356196298,39.83678199173569,175.62303397086072,12444.991908595815,6146.149272062314,14155.055991103562,30843.4500611301,18790.216709323562,34476.5458434182,23984.502158926673,21475.7437501078,28752.374511683756,28067.562044914677,11002.46258234973
6.367532671761333,95.31442053791297,110.85845192127512,7892.185927603276,3896.422175603187,9361.592611619602,18790.216709323562,12289.59636238167,21958.783657202446,15568.467556362266,13487.38836697689,18778.089122544745,17728.799532246627,6988.282679809864
7.615630391750171,45.023298393634654,202.69485834813912,14327.14010438069,7134.783890037537,16709.138904303676,34476.54584341821,21958.783657202446,41085.20560077219,28690.43912606471,24459.12560882823,34285.55469288427,31660.539612362045,12760.762791930734
6.866248710496384,55.88112700439952,143.19573603143323,10038.904776777976,5004.914526860845,11693.13854860684,23984.50215892667,15568.467556362262,28690.439126064706,20505.018817583907,17209.59808297465,24149.758622291396,22476.27900168219,8836.559313926105
6.846392967866183,85.96516567646223,123.82193697685801,8964.31372880173,4374.729835807525,10145.81330735157,21475.743750107795,13487.38836697689,24459.125608828228,17209.598082974655,15331.872076700995,20774.060554964417,19902.836159329072,7825.336145993697
8.67346800704752,85.67897148060453,171.9442753876765,12321.969208762524,6037.390328529694,14333.225582959827,28752.374511683756,18778.08912254474,34285.55469288427,24149.7586222914,20774.060554964413,29564.833838593135,26961.385801301418,10885.837809540928
8.243194378226496,82.39336874132903,162.98170734144517,11526.438176855352,5689.30001830764,13350.956583759682,28067.562044914677,17728.79953224663,31660.53961236204,22476.279001682193,19902.836159329072,26961.385801301418,26563.036927932488,10101.757149319978
9.628983670894106,35.19001894681633,64.27096377088696,4610.6288301705135,2245.464549282189,5367.534251990459,11002.46258234973,6988.282679809865,12760.762791930732,8836.559313926105,7825.336145993696,10885.837809540926,10101.75714931998,4130.756784038665
