v,mu,sd,comat,,,,,,,,,,
8.237755246765117,97.55203766371193,353.2122808399995,124758.91533619465,56490.70710602958,61404.2106297952,8737.354593675953,47743.01499594621,80395.12494306774,98875.51269627591,71328.53217104617,133571.616729437,114027.31444099908,30586.19535664139
7.535748441065401,69.58264116867696,162.87890348878733,56490.70710602957,26529.537201709696,28178.858840716097,4032.3507526517665,21817.727586002988,37765.33314147076,46823.922169446356,32735.793686552093,63637.15226063345,54057.94596293198,14441.010140451042
7.641706900761197,80.65953281979483,180.2079436271427,61404.2106297952,28178.8588407161,32474.902946323444,4456.24984377874,24028.049046039814,41623.19030490793,51666.29128167593,36297.786820579044,70018.61416994494,60633.13959353948,15914.429730460148
9.48142602004944,5.228748115197766,25.530043989036443,8737.354593675951,4032.3507526517674,4456.24984377874,651.7831460821359,3437.840852084244,5763.62909598068,7175.023538699797,5060.240853262576,9692.78603604942,8511.577142156852,2201.3721449279064
8.49995595333744,30.666956879408744,137.1241232947522,47743.01499594621,21817.727586002984,24028.04904603981,3437.8408520842436,18803.025189354397,31178.96891720546,38910.128839499244,27690.85575503712,52280.06145672438,44735.29839401873,11975.291012585567
8.571485509355675,51.15230450547738,239.1421326636561,80395.12494306776,37765.333141470765,41623.19030490793,5763.629095980681,31178.968917205464,57188.959614921696,68727.37010022222,48750.57099438125,93295.4638712209,80928.89919932194,21366.041017603762
8.586691910457004,62.68495762494058,297.5641382174667,98875.51269627591,46823.92216944636,51666.29128167593,7175.023538699799,38910.12883949924,68727.37010022222,88544.4163531036,58580.33528943875,115891.71314423156,101233.40639128682,26450.20440437734
6.114097310914305,42.113418528281734,206.93189665048274,71328.53217104617,32735.79368655209,36297.786820579044,5060.240853262575,27690.85575503712,48750.57099438124,58580.33528943875,42820.80985136606,79722.64657818711,69424.85944756209,18327.580526309946
5.875772616620115,84.18541227521436,401.6857563827484,133571.616729437,63637.15226063345,70018.61416994495,9692.786036049421,52280.06145672439,93295.46387122091,115891.71314423157,79722.64657818712,161351.4468807807,136511.97336469678,35964.901051447174
7.2842074416904055,95.1307643990214,352.97648414436406,114027.31444099908,54057.945962932,60633.139593539476,8511.577142156852,44735.29839401875,80928.89919932194,101233.4063912868,69424.85944756209,136511.97336469675,124592.39835891651,30689.682007600102
9.643692157692811,39.75377334317767,91.31866169357546,30586.19535664139,14441.010140451042,15914.42973046015,2201.372144927907,11975.29101258557,21366.041017603762,26450.204404377346,18327.58052630995,35964.90105144718,30689.682007600095,8339.09797350569
