v,mu,sd,comat,,,,,,,,,,
8.661336240344259,68.57729171416547,189.89867913256825,36061.50833629411,40746.90704145953,31077.864367466947,8762.272294602744,36836.95617375589,41126.46845508558,32411.326175419752,5196.050357074786,7001.776015775398,51307.230238658514,22842.183566231743
7.835945077254424,86.55536499176947,221.73808718583933,40746.90704145953,49167.77930883489,36769.989799085335,10185.448426061785,42923.46934554588,46579.73372706991,37547.04254397243,6098.219604462334,8054.900716864702,59493.55072161595,26709.76533951511
6.506119450249965,62.961155069841595,170.08046865699782,31077.864367466944,36769.989799085335,28927.365818584025,7853.541468368684,32493.55364075591,36478.786374274416,28977.165798293478,4661.330814705607,6213.500485861344,45707.8852121323,20599.92498027562
8.902914627388359,20.671464666551792,47.425665834179696,8762.272294602744,10185.448426061785,7853.541468368685,2249.1937798152794,9269.360188925853,10275.8361452169,8063.495444749073,1333.8342074714108,1741.5342556196708,12897.870679484826,5723.187531827177
7.489371389373092,49.46425981367205,198.90716191313717,36836.95617375589,42923.46934554587,32493.55364075591,9269.360188925852,39564.059060338965,43016.43250349402,33163.26662351477,5577.919044541487,7466.880714879873,53724.85675682303,24043.479120981396
5.594550933046336,73.96102285082289,220.83978064259014,41126.46845508558,46579.73372706991,36478.786374274416,10275.8361452169,43016.43250349403,48770.208714267326,37365.201485389385,6081.220315789591,8183.606424572699,60058.68289206572,26764.11224606096
6.942797613914351,40.44818878969167,174.86408473950772,32411.32617541975,37547.042543972435,28977.16579829348,8063.495444749073,33163.26662351476,37365.201485389385,30577.448131785735,4721.982126603435,6280.876704583068,47147.03908243488,21058.994121095617
6.973213952696711,12.685391893164786,28.647642641790178,5196.050357074785,6098.219604462333,4661.330814705607,1333.8342074714108,5577.919044541487,6081.22031578959,4721.982126603435,820.6874289317149,1043.4196568363745,7522.841192745446,3393.3186203007344
6.6876278911663825,11.896073438846273,37.99492759828584,7001.776015775397,8054.900716864701,6213.500485861344,1741.5342556196708,7466.880714879872,8183.606424572699,6280.876704583069,1043.4196568363743,1443.6145231989833,10183.738229581022,4543.7028731835435
5.412753778207209,58.957639806512915,275.45648362843775,51307.23023865851,59493.55072161594,45707.88521213231,12897.870679484828,53724.85675682303,60058.68289206572,47147.03908243488,7522.841192745445,10183.73822958102,75876.27437294378,33438.931270260146
6.825988776774039,63.54775390852144,122.92196410817962,22842.183566231743,26709.76533951511,20599.924980275624,5723.187531827178,24043.479120981392,26764.112246060955,21058.994121095617,3393.318620300734,4543.7028731835435,33438.931270260146,15109.8092602126
