v,mu,sd,comat,,,,,,,,,,
6.296857349742217,21.548919735174568,47.90629140305582,2295.0127559945,3335.4240481406523,5426.182303872426,9320.922576919356,10520.177021458789,13194.656401039496,12608.525949391811,1009.4131185802233,1382.0333936629174,2476.9617121029673,5197.955623986544
5.2168052558095015,27.653636176102637,72.03820214799653,3335.4240481406523,5189.502568715612,8072.467268037019,14064.69028992117,15753.923160112437,19938.821386514886,19027.460202584738,1515.9694934150762,2141.5421346335197,3725.112534545512,7907.350951024598
7.910151710633022,61.73841549618415,116.62045541285413,5426.182303872425,8072.467268037018,13600.330620701498,22524.77494483763,25225.18926354786,32447.249909850278,30120.09193387875,2404.144255746502,3329.4630118512086,5959.784728718487,12508.53757928659
5.562560839055607,58.930877242192636,201.61154181425377,9320.922576919356,14064.690289921171,22524.77494483763,40647.21379272059,43738.36756893364,55066.22092711239,52060.82588953979,4234.815476855578,5727.065011467168,10240.532620636397,21781.524673166736
8.053883912485752,85.99226069933869,229.06723502012176,10520.177021458789,15753.923160112436,25225.18926354786,43738.36756893363,52471.7981597637,63703.64953471585,59380.51701775014,4836.305725964002,6583.827601777392,11766.516542568237,24133.39615039995
6.481939791478635,67.85187934367534,288.9442699984885,13194.656401039494,19938.821386514886,32447.249909850274,55066.220927112394,63703.649534715856,83488.79116495942,75330.66351985766,5930.974664505928,8568.91485446714,14867.391921996032,30992.622833671405
9.036260967055947,95.41125752969232,268.17851054205363,12608.525949391811,19027.46020258474,30120.09193387875,52060.82588953979,59380.51701775014,75330.66351985766,71919.71351655437,5637.056953675243,8080.974237415336,14161.021910215251,29445.305568698488
5.474188674581098,17.988274675077353,21.507905587285045,1009.4131185802232,1515.969493415076,2404.144255746502,4234.815476855577,4836.305725964002,5930.974664505926,5637.056953675243,462.59000275156717,615.4728708896324,1107.8259851454554,2335.51485585349
8.500501868977846,6.6337755074245095,31.023187501798155,1382.0333936629172,2141.54213463352,3329.463011851209,5727.065011467167,6583.827601777393,8568.91485446714,8080.974237415334,615.4728708896323,962.438162771725,1598.8966956542229,3285.1713272692036
9.664480115336275,28.293014947345302,53.00165894588183,2476.9617121029673,3725.1125345455116,5959.784728718487,10240.532620636397,11766.516542568237,14867.391921996028,14161.021910215248,1107.8259851454557,1598.8966956542229,2809.1758510155746,5744.866457083461
9.211044495493116,40.61424285146193,111.12890976829581,5197.955623986544,7907.350951024597,12508.537579286593,21781.524673166736,24133.396150399953,30992.622833671405,29445.305568698488,2335.51485585349,3285.1713272692036,5744.866457083462,12349.63458629003
