v,mu,sd,comat,,,,,,,,,,
6.4302691083025785,28.37905837214161,117.6172854199494,13833.825829557845,10717.140057009276,11195.970513201108,10388.545810308982,7959.782394237782,18462.759859298276,5059.030679969517,9812.144874050142,1605.2235488892343,26572.1726770661,45640.88175271759
9.790527832595,23.825227768688823,94.95953933493143,10717.140057009274,9017.314110702393,8813.926570014328,8466.869293459413,6440.431616585917,14449.541257520239,4049.0850368344845,7740.9427495982145,1271.5394849814452,20307.922558572554,36273.37339513851
8.85156466109439,96.79748239851591,96.97969267438381,11195.970513201108,8813.926570014328,9405.060791217937,8495.393248780518,6514.223093476859,15160.755885304096,4163.153274618322,8017.437189456452,1280.6923271969647,21239.38728808143,37216.81112397992
9.934350015462314,18.484104757735622,91.68358128436,10388.545810308982,8466.869293459415,8495.393248780518,8405.87907712585,6272.091923686425,14320.733550563233,3901.1633527207127,7651.892075724568,1253.646653485431,20171.005563294184,35832.53526729953
6.040827309523606,28.45518973995264,69.51117372514612,7959.78239423778,6440.431616585916,6514.223093476858,6272.091923686423,4831.803272647445,10898.104766673057,2942.7000941045203,5908.627469397467,947.1942605326686,15294.115868309864,26827.948192115713
5.684585244219141,56.455089252916004,161.7836149175116,18462.759859298276,14449.541257520237,15160.755885304094,14320.73355056323,10898.10476667306,26173.938055777682,6837.199725640936,13596.538711276928,2206.2199474907193,36252.78469421502,61207.39927234627
9.541869011449501,11.250558129767459,43.592577518238556,5059.030679969517,4049.085036834483,4163.153274618322,3901.1633527207123,2942.700094104521,6837.199725640937,1900.3128146836377,3561.8749716871716,590.3214092734923,9654.579847522074,17037.46152859114
5.343192589885602,18.061608122701102,86.56744765084957,9812.14487405014,7740.942749598213,8017.437189456451,7651.892075724567,5908.627469397467,13596.53871127693,3561.874971687171,7493.922992782581,1177.8988819413782,19333.079914613547,32553.52915652146
5.3766636116982855,9.270671459449456,13.970452483630861,1605.223548889234,1271.5394849814452,1280.6923271969647,1253.646653485431,947.1942605326686,2206.2199474907193,590.3214092734922,1177.8988819413782,195.1735425973877,3173.991231596615,5391.565625434343
7.717673447436564,80.4938588493338,230.00434703591506,26572.1726770661,20307.922558572554,21239.38728808143,20171.005563294184,15294.115868309862,36252.78469421502,9654.579847522074,19333.079914613547,3173.9912315966153,52901.99965541764,87971.3769876643
5.44699858259034,94.82984359155017,396.6721132071535,45640.881752717585,36273.3733951385,37216.811123979925,35832.53526729953,26827.948192115713,61207.39927234628,17037.461528591135,32553.529156521465,5391.565625434343,87971.37698766429,157348.7653962288
