v,mu,sd,comat,,,,,,,,,,
7.7697051125029315,91.11244108322167,291.42411106914204,84928.01251243964,42537.1440500238,36854.40007056506,64796.05396194673,40551.50696522513,12189.705491460918,18901.266988752148,27645.47439995454,13057.452466376715,13685.61097502113,28993.75063526876
6.981239468526834,33.48944315528415,148.23074407715617,42537.144050023795,21972.353489667374,19198.832233467532,32874.38617422678,21001.207040230096,6368.0200979053225,9902.66563529231,14239.08170500265,6680.774198538107,6988.416563032254,14958.902479824701
5.240633862900383,32.529794174585284,131.693414387573,36854.40007056506,19198.832233467532,17343.15539305702,28994.226452226565,18440.036978840562,5707.27091451696,8759.401444132696,12478.598539192124,5798.466547440246,6123.602591109819,13134.715533143873
7.628362805464263,63.340665947466874,227.52022611407116,64796.05396194673,32874.38617422678,28994.226452226565,51765.45329099807,31173.59803157867,9710.731817272466,14547.350084691318,21423.970941977073,10052.728590391293,10391.056502657075,22274.91122150131
5.765192909059452,86.13331656464239,142.87525074168474,40551.50696522514,21001.207040230092,18440.036978840562,31173.598031578666,20413.33727449929,6054.171327561544,9613.929450247815,13602.22132800084,6343.473518748909,6727.423016181077,14277.579518830966
7.50005080497077,33.96989636212764,44.31679336923559,12189.705491460916,6368.020097905323,5707.270914516961,9710.731817272468,6054.171327561545,1963.9781745315238,2839.8152570818042,4115.65758897807,1921.500443414952,2031.7326509071172,4376.3791800024455
6.280433898580737,50.65520112691919,67.90461572979284,18901.26698875215,9902.66563529231,8759.401444132694,14547.350084691318,9613.929450247817,2839.815257081804,4611.036837410828,6368.015079702713,2984.520567339622,3175.668299421643,6763.417956151963
7.715465789347553,61.17641412927847,97.7140084086802,27645.47439995454,14239.08170500265,12478.598539192124,21423.97094197707,13602.221328000838,4115.65758897807,6368.015079702712,9548.027439291624,4369.551412034018,4492.462233119613,9552.432561809675
7.741330597592358,12.192264877264185,45.269983714892454,13057.452466376715,6680.774198538108,5798.466547440246,10052.728590391293,6343.47351874891,1921.500443414952,2984.520567339622,4369.551412034018,2049.3714255466284,2120.835954370665,4520.776906621583
6.128943569283246,43.18663878166963,47.778021307132995,13685.610975021127,6988.416563032254,6123.602591109817,10391.056502657075,6727.423016181077,2031.732650907117,3175.668299421643,4492.462233119613,2120.8359543706647,2282.7393200248544,4813.37834548254
5.446231554763475,42.629634127120916,102.20958175254088,28993.750635268756,14958.902479824701,13134.715533143873,22274.911221501305,14277.57951883097,4376.379180002445,6763.417956151963,9552.432561809675,4520.776906621583,4813.378345482541,10446.79860202934
