v,mu,sd,comat,,,,,,,,,,
6.777095589026183,88.60548494276324,274.11817058093294,75140.77144263744,28482.047900470072,52806.4597375432,115674.10409971376,34719.00664110873,71185.33177669645,78997.60954332497,39173.37126953402,26225.228905555112,19815.706877172925,20952.95112380328
6.704244383446508,44.39376376809409,107.14323959770047,28482.047900470072,11479.673791490251,20899.115903599708,45863.14833501777,13883.474003044277,28618.212059013367,31311.090599154348,15447.75515851126,10206.920702636533,7794.192767153796,8442.560061249687
9.66553221140785,41.87482644648878,199.15376360430014,52806.4597375432,20899.115903599708,39662.22155775745,82809.50729251094,25833.188888426754,53091.99485469864,58072.99673363498,28324.79398319044,18504.400871814105,14241.994661795523,15326.788443159083
9.569095928225131,98.36627586454868,440.2939308045579,115674.10409971375,45863.14833501777,82809.50729251091,193858.74550332883,54526.830527167695,113989.79031928943,124863.57741213904,62881.766792929055,40536.59834396198,31508.50682323934,34354.36188535702
9.18732364188197,74.60794455815511,131.6697675709122,34719.00664110873,13883.474003044277,25833.18888842675,54526.8305271677,17336.92769217804,35222.775677706246,38514.69019779212,18874.766679680924,12474.035368425724,9535.252301766941,10153.178481232146
5.29744032862453,84.70619188720768,271.2108463863568,71185.33177669643,28618.212059013364,53091.99485469864,113989.79031928943,35222.77567770625,73555.32319760401,77718.40641486978,38379.06948352364,25467.774187316638,19294.255871677346,20738.856703120775
6.241051125605026,96.40308386273894,297.76634386000956,78997.60954332497,31311.090599154344,58072.99673363498,124863.57741213906,38514.69019779212,77718.40641486978,88664.79553575745,42807.39988929448,27812.006644344834,21683.608328868075,23209.72377473508
7.5455972220480305,45.73955935971732,147.1686914372405,39173.37126953403,15447.755158511254,28324.793983190433,62881.76679292906,18874.766679680924,38379.06948352364,42807.39988929449,21658.62373934971,14062.806858336573,10947.033639887282,11601.874854090029
5.447721105234987,39.229647453465105,98.03716510481395,26225.228905555105,10206.920702636533,18504.400871814105,40536.59834396198,12474.035368425722,25467.774187316638,27812.00664434483,14062.806858336571,9611.285741788548,7148.267809017835,7541.901828988659
8.925754436057996,53.73591015613212,74.54882765793653,19815.706877172925,7794.192767153794,14241.99466179552,31508.506823239335,9535.25230176694,19294.25587167735,21683.608328868075,10947.03363988728,7148.267809017835,5557.527705172721,5854.294443136582
6.9955574574469015,71.36009234193759,80.80229561168171,20952.951123803276,8442.560061249687,15326.788443159081,34354.36188535703,10153.178481232146,20738.856703120775,23209.72377473508,11601.874854090027,7541.901828988659,5854.294443136581,6529.010976117597
