"509.86610200272605","5074.792323407096","1818.7723606043137","5438.237907165779","2566.7322590760023","3475.732963197373","6850.504617302412","5759.992873161202","5254.082867207622","4230.15954891168"
"5074.792323407096","54023.979261677225","18632.85309037848","56330.37088154115","25878.522709807527","35765.64917278789","71740.78861688414","59054.184351795804","53272.94984855737","43866.32212766601"
"1818.7723606043132","18632.853090378478","6653.183588896624","19686.95118233221","9030.470829608921","12478.68812000415","25051.99396368613","20848.285101213332","18980.87534887748","15208.36996988942"
"5438.23790716578","56330.370881541145","19686.95118233221","62999.700664583506","27604.56176045542","38768.88956879032","76288.89477768043","63322.92053585775","57672.19501203966","46287.198271673406"
"2566.732259076003","25878.522709807527","9030.470829608923","27604.56176045542","13625.171168937986","17965.701978031328","34638.98253369384","28993.247056747678","26377.838848727515","21739.053581662673"
"3475.732963197373","35765.64917278788","12478.688120004148","38768.88956879031","17965.701978031324","25468.588897950685","48104.94466823445","40102.38529102872","36822.99434735524","30173.048364613685"
"6850.504617302413","71740.78861688414","25051.993963686135","76288.89477768043","34638.98253369383","48104.94466823446","96698.4712046656","80179.99970726113","72446.70861367851","58220.59227666454"
"5759.992873161202","59054.184351795804","20848.285101213336","63322.920535857746","28993.247056747674","40102.38529102872","80179.99970726113","67463.74275669","61096.61855217069","47861.36534719312"
"5254.082867207622","53272.94984855737","18980.875348877482","57672.195012039665","26377.83884872751","36822.99434735524","72446.70861367851","61096.618552170694","55766.528709865685","43607.98535339613"
"4230.15954891168","43866.32212766601","15208.36996988942","46287.19827167341","21739.053581662673","30173.04836461369","58220.592276664545","47861.36534719312","43607.985353396136","37267.09910824144"
