v,mu,sd,comat,,,,,,,,,,
7.100914835703869,8.01182795906507,37.27654583313465,1389.5408692497883,1320.9798188902653,2031.4115127352761,2827.904031842495,9698.257187714513,5190.809776285539,3448.48600783249,10225.191434569044,5236.74424442402,2636.3815298037075,7668.739026552568
6.8161974848254285,16.13475573712303,36.71965484282093,1320.9798188902653,1348.3330517759027,2028.6477357139815,2806.575820233921,9697.459963559137,5280.172453520931,3400.743835715264,9959.820395674957,5186.980933058471,2617.4570954170717,7820.326457674273
5.924383438807259,50.41188936860702,56.306033747469456,2031.4115127352763,2028.6477357139813,3170.3694363711697,4340.816490964758,15036.891725786149,7863.379035899049,5159.612645497111,15336.01706986221,7979.297614881995,4067.611894708351,11793.384666726384
7.591413640837381,16.512314246276375,78.92124725564835,2827.904031842495,2806.575820233921,4340.816490964758,6228.563268387184,21249.65941708734,10959.401892988206,7272.945296696635,21454.81749833353,11379.816734301288,5801.388742917068,16287.980690372255
5.043027260043846,67.16715400702924,274.5792516528162,9698.257187714513,9697.459963559135,15036.89172578615,21249.659417087332,75393.76543822057,37708.62358749031,24989.15358922845,73548.36169068876,39429.900310871766,19902.640360312653,56401.11717138759
9.844681033597432,68.67361040989013,144.932751776243,5190.809776285539,5280.172453520932,7863.379035899049,10959.401892988208,37708.62358749031,21005.502537434077,13333.846694825897,39532.768516601915,20502.981402588488,10113.066116856531,30708.80496261443
9.006906280082305,35.02221096446047,94.81009250156904,3448.4860078324905,3400.7438357152637,5159.61264549711,7272.945296696635,24989.153589228445,13333.846694825897,8988.953640156076,25945.14959311797,13609.307187414735,6758.443486750863,19694.75880501251
8.786559943043272,98.93476551727711,281.626738373356,10225.191434569044,9959.820395674957,15336.01706986221,21454.817498333534,73548.36169068875,39532.76851660191,25945.14959311797,79313.61976681469,40596.47644825002,19941.27345088979,57378.1491659085
8.35742150920912,35.00655144700392,147.261831383573,5236.74424442402,5186.980933058473,7979.297614881996,11379.816734301288,39429.90031087177,20502.981402588488,13609.307187414737,40596.476448250025,21686.046982443884,10497.343958569718,30186.19849856209
5.1482850441246155,21.531128349225295,74.20591083871915,2636.3815298037075,2617.4570954170717,4067.611894708351,5801.38874291707,19902.64036031265,10113.066116856531,6758.443486750863,19941.27345088979,10497.343958569716,5506.517203403936,15042.469394896982
6.957810149901658,76.1634569471831,214.17239354541172,7668.739026552569,7820.326457674275,11793.384666726384,16287.980690372258,56401.117171387596,30708.80496261443,19694.758805012512,57378.14916590851,30186.19849856209,15042.469394896983,45869.814156970715
