"-13.0","3.0","25.252474137685272","23.310842689241934","21.644682607773788","19.85142295580284","17.96297168133413","15.83956766742807","14.235453580707478","12.236398735966686","10.371050249199206","8.547230602739146","6.692480080473274","5.065584336041631","3.1473990723149985","1.1877151998102142"
"-12.0","4.0","25.237135544515105","23.427159161057883","21.672131129685116","19.709584257531528","17.99694479830619","16.221526255600203","14.199021287368284","12.387703181394773","10.523235277807142","8.536597060724274","6.496368730941472","4.922304475834281","2.980382126264297","1.021547730842221"
"-11.0","5.0","25.247472463358804","23.3774848461302","21.52035797616662","19.726084878205864","17.938544022950765","16.02114495525058","14.029938621562462","12.227055284250374","10.475077478470908","8.663126583128562","6.852713455501489","5.054185852574549","2.992552267539237","1.1784186867543627"
"-10.0","6.0","25.2965244315248","23.425356892299092","21.645534154857582","19.69421051601171","17.740555765652505","16.030570736373615","14.150038838393659","12.396071182523022","10.519688847770967","8.68160975362212","6.814752785972068","4.806127083287076","3.0565430275031664","1.2567048608268967"
"-9.0","7.0","25.242087730531008","23.331396118124847","21.503004354011704","19.542316910099153","17.957878809480967","16.12159291288572","14.194344816172592","12.430132799595503","10.42391924614252","8.700881064186097","6.606894006941068","4.874932455316756","3.224979186132151","1.040282969603765"
"-8.0","1.0","25.487369029651983","23.493821329126355","21.4919892956498","19.936514498549684","17.991896308150068","15.999973150657201","14.265975393046723","12.282071837019727","10.463602747180303","8.476848895818675","6.847717478294057","4.840419668482028","2.9456111923830393","1.18748446480669"
"-7.0","2.0","24.723549533064052","23.047620402116365","20.73000998104912","19.120241448603192","17.216978748803776","15.287176118040454","13.309013197990483","11.66153664657494","9.736877130591653","7.856766396646495","6.049910690690597","4.328551263655301","2.4440870386687514","0.4776121929581447"
"-6.0","3.0","24.517976549337924","22.683792600689486","20.82792837674091","19.045090201467275","17.185082483254998","15.257896048076491","13.338214841607783","11.552239751738968","9.841927180935935","7.9803446564380485","6.149186704325871","3.97265484912775","2.3236059818960912","0.4972161889404289"
"-5.0","4.0","24.72163789172914","22.832647140376693","20.865072169743062","19.035438395936506","17.22640998190451","15.282806005863009","13.580962122820305","11.715512010645694","9.803792662454775","7.782123265906799","5.966956619290799","4.203649605084812","2.368433658487967","0.48978523596290935"
"-4.0","5.0","24.602657530078773","22.834473307958504","21.013181605572345","19.121426694838345","17.337303774708637","15.348973755422659","13.612607818282951","11.590036522453067","9.761260552135475","7.812491717685582","6.04256744547916","4.129071075735324","2.3512685309530856","0.4362289209933702"
"-3.0","6.0","24.746590301346902","22.894918394802836","21.163349351358676","18.87489368953448","17.171714346318502","15.326630586054856","13.5165250176898","11.686597561403083","9.781045043337937","7.861711928899819","6.13072164609465","4.076521653357392","2.433821483032101","0.4472958371005891"
"-2.0","7.0","24.67521986642889","22.73178664116051","20.845475949517436","19.036040480376673","17.23568158507417","15.318014433532953","13.490292652307515","11.663492425226044","9.70062389482236","8.00981188489617","6.189231774941672","4.155299729230003","2.2566475175333722","0.38150006845945494"
"-1.0","1.0","24.771959448575284","22.819722546052347","21.165607710786457","19.06219128134996","17.233952014888335","15.32723152297995","13.622026003677188","11.591428628200402","9.935334147141875","8.073815837048627","6.230244121533768","4.125088000816354","2.4483214104584063","0.48319697438743436"
