"98231.76256360258","13170.634056217592","36528.88579020444","52238.44740337109","65872.78152272514","30223.139232949652","4261.126210249457","21147.22352295239","31520.320038922833","27224.10806107319","5128.797906014204"
"13170.634056217592","3366.7405299345633","6021.5568321053515","8823.389900368127","8689.70327720786","5361.873958621982","894.0452763600495","4576.562324672321","6136.3575046618835","4900.610802427518","1021.8317564876253"
"36528.88579020443","6021.5568321053515","16471.478771013222","23863.961533737187","27304.364138661014","11604.66599268347","1996.4534453278525","8484.977093486734","12856.512955337654","13231.017139682594","2691.5753858624093"
"52238.44740337109","8823.389900368125","23863.961533737187","60247.68661367546","47379.80931159584","21502.427906141853","4398.36045026332","19463.485070388026","23877.779712636107","21310.129549896148","5183.951652309682"
"65872.78152272514","8689.70327720786","27304.364138661018","47379.80931159585","60337.70376488689","22572.3738058768","4422.787657445637","15633.014605659024","26019.026549616094","24638.80295000517","4820.149772109904"
"30223.13923294966","5361.873958621982","11604.66599268347","21502.42790614185","22572.3738058768","15178.1073107371","1779.5394736493886","9787.435228913846","12928.430098137624","8983.7301728893","1494.3490993752703"
"4261.126210249457","894.0452763600493","1996.4534453278525","4398.360450263319","4422.787657445636","1779.5394736493884","546.8100155939876","1817.9102215042426","2372.2781765484256","2194.293965421156","460.7846375172989"
"21147.22352295239","4576.56232467232","8484.977093486736","19463.485070388026","15633.014605659022","9787.435228913846","1817.9102215042426","10756.408896936897","12402.864838244643","8124.327895451879","1591.8178946533524"
"31520.320038922833","6136.357504661884","12856.512955337654","23877.77971263611","26019.02654961609","12928.430098137624","2372.2781765484256","12402.864838244643","17471.58973963148","12458.309580908435","2311.4346850603674"
"27224.108061073188","4900.610802427518","13231.017139682595","21310.129549896148","24638.80295000517","8983.730172889298","2194.293965421156","8124.327895451879","12458.309580908437","12622.759562713563","2544.6484585322614"
"5128.797906014205","1021.8317564876254","2691.5753858624093","5183.951652309682","4820.149772109905","1494.3490993752705","460.7846375172989","1591.8178946533526","2311.4346850603683","2544.6484585322614","654.0952423550544"
