v,mu,sd,comat,,,,,,,,,
6.1099658554486975,72.45465949867165,275.77774591871935,76053.36514400975,100264.18271509647,14194.115232707298,14073.986415598874,43771.36435302524,7938.384818911193,45533.36512924982,5709.171917786294,14759.26196330468,10131.085199085954
9.353661530886882,77.89648120618942,381.4900646872935,100264.18271509648,145534.66945511542,19973.802563586858,18713.52092535004,61465.42019589741,11057.718974367313,60791.392215195,7874.079244423784,20096.244458645186,13715.883455118308
6.0335957766971315,40.50287915261708,53.958655430513296,14194.115232707296,19973.802563586858,2911.5364958688624,2727.176743359241,8774.838323065429,1554.4507543431323,8733.739791160193,1137.9984222492476,2840.1325212430493,1970.713264116092
9.593054539689607,27.76584176316137,52.36446283764954,14073.986415598876,18713.520925350043,2727.1767433592413,2742.03696827558,8270.157402944003,1515.7539284602774,8517.832801086804,1096.5014640967418,2838.0357841092537,1948.3220821794823
7.442055943974146,39.54198069639007,167.7076995931771,43771.36435302523,61465.420195897415,8774.838323065429,8270.157402944003,28125.872502835336,4852.110285293592,26693.344627258342,3549.655111436673,8894.689128190163,6006.930815812276
8.05871931451323,10.709136137303231,29.97459609086058,7938.384818911193,11057.718974367317,1554.4507543431328,1515.7539284602776,4852.110285293592,898.4764108102344,4768.146666180025,627.0251402560342,1601.1381697727031,1109.5890864103392
8.829539282401578,82.25120011091776,169.18689379622396,45533.36512924982,60791.392215195,8733.739791160195,8517.832801086806,26693.344627258342,4768.146666180025,28624.205032414775,3532.696572621968,8818.142673426331,6108.1282811614
7.592089939364716,11.023093287470019,21.698195115027566,5709.171917786293,7874.079244423785,1137.9984222492478,1096.501464096742,3549.6551114366735,627.0251402560342,3532.696572621968,470.8116712498061,1155.430722708162,779.6621253743954
6.48400250788111,13.081693866270482,55.35008235145111,14759.261963304678,20096.244458645186,2840.1325212430493,2838.035784109253,8894.689128190163,1601.1381697727031,8818.142673426331,1155.430722708162,3063.6316163124197,2042.116997250556
5.9386061433062585,21.173757185617802,37.71847586231583,10131.085199085952,13715.88345511831,1970.7132641160922,1948.3220821794823,6006.930815812275,1109.589086410339,6108.128281161399,779.6621253743954,2042.116997250556,1422.6834213761015
