v,mu,sd,comat,,,,,,,,,
9.945057567378,11.685136098758322,27.835587157110936,774.8199123811191,1291.5935760113728,9264.23830766555,3661.1837651969868,3980.9742706792194,8706.221059857648,8746.818862091317,4642.283345415345,1390.7626739502193,3095.902472652863
7.747723634223627,19.02702200598876,48.002124428368404,1291.5935760113728,2304.203949636563,15624.325049084428,6348.426067268394,7042.530186371185,15322.754388673635,15371.142266138666,7864.737871526105,2356.4265575501154,5335.356786671051
6.407236509775315,75.06713306804642,337.58479260471694,9264.23830766555,15624.325049084428,113963.49219796971,44452.85004598024,48205.69020816244,107359.33204713532,105467.80655804301,56303.155787883334,16895.095336364575,37563.20809473807
5.386447830395864,93.29526918906615,135.65593272933972,3661.1837651969863,6348.426067268395,44452.85004598024,18402.532084667146,19401.193968324,43634.961228752174,43443.6281126842,22304.69895964455,6771.538017932621,14583.804334286464
7.222347479859016,55.78817344972106,148.0774555515714,3980.9742706792194,7042.530186371184,48205.69020816246,19401.193968324,21926.9328426276,46943.096749848846,47505.36693022062,24372.59434321532,7250.470691462547,16466.183057568902
7.364039848777427,96.65618055582412,330.41522248314385,8706.221059857646,15322.754388673637,107359.33204713532,43634.961228752174,46943.096749848846,109174.21924858546,105307.87943133817,53417.946899986855,16278.446229306417,36414.077579712066
5.24261000453223,81.93072740645775,328.8588771410597,8746.818862091317,15371.142266138664,105467.80655804301,43443.6281126842,47505.36693022062,105307.87943133817,108148.16107447859,53959.12335053124,16018.615392568016,35684.66327240125
5.816622241041333,67.25371076130357,168.89548704684762,4642.283345415345,7864.737871526103,56303.155787883334,22304.698959644553,24372.594343215325,53417.94689998685,53959.123350531234,28525.68554479187,8431.346306999241,18906.85648482599
5.579753557489722,35.15189126129755,50.547762747715595,1390.7626739502193,2356.4265575501154,16895.095336364575,6771.538017932622,7250.470691462545,16278.446229306415,16018.615392568016,8431.346306999241,2555.076318799344,5611.082303305688
8.13695841352213,34.35808693280727,115.25726596747943,3095.902472652863,5335.356786671051,37563.20809473807,14583.804334286466,16466.183057568905,36414.07757971206,35684.66327240126,18906.85648482599,5611.082303305689,13284.237358298293
