v,mu,sd,comat,,,,,,,,,
8.10186907276628,58.263474668666774,103.85361277129493,10785.572885650077,9285.295059495114,4882.684805027302,15640.883285960896,3521.3818009065267,8118.319597769265,7347.795993146336,12061.463069593077,7825.083154783993,7291.772441861974
7.544765343227035,37.834606676005286,90.95303409431563,9285.295059495114,8272.45441096174,4240.241116646031,13480.386543610239,3027.203317045882,7090.254340052387,6608.270480958204,10381.45643315007,6855.812746708996,6299.901297309276
6.491224208793644,13.758337363553363,48.35464392978379,4882.684805027302,4240.24111664603,2338.1715895761763,7237.854199345984,1581.1734130518175,3808.38167569052,3401.884434817236,5510.130981076068,3638.5177620301934,3349.396181382025
8.26899356196298,67.85546617240726,153.82617533779398,15640.883285960896,13480.38654361024,7237.854199345984,23662.492219053744,5201.277223892035,12148.195100844336,10958.719849398747,17885.322936863977,11423.575964928881,10737.849661063095
6.367532671761333,32.73420896610378,34.40168446392927,3521.381800906527,3027.2033170458817,1581.1734130518175,5201.277223892034,1183.4758939557528,2680.4649726835346,2433.154475830989,3980.4128391239788,2521.3130734551605,2391.7067503150065
7.615630391750171,44.82524411855052,80.2873900351623,8118.319597769265,7090.254340052388,3808.38167569052,12148.195100844336,2680.4649726835346,6446.064998658279,5752.258569578742,9480.52673490815,6004.415485054775,5636.62580576886
6.866248710496384,63.80079664500603,74.08953083264579,7347.795993146334,6608.270480958204,3401.8844348172365,10958.719849398747,2433.154475830989,5752.258569578742,5489.258579001572,8270.114217295511,5409.5243593829355,4920.545801878258
6.846392967866183,27.8357816946844,120.08161944305874,12061.46306959308,10381.45643315007,5510.130981076068,17885.322936863977,3980.4128391239783,9480.526734908148,8270.11421729551,14419.595328067582,8869.885269325947,8444.1753184407
8.67346800704752,38.15914182090975,76.5603895623647,7825.0831547839925,6855.812746708996,3638.5177620301934,11423.57596492888,2521.3130734551605,6004.415485054775,5409.524359382936,8869.885269325949,5861.4932499410415,5392.026822148668
8.243194378226496,46.87197408539529,71.79433268903423,7291.772441861972,6299.901297309275,3349.3961813820247,10737.849661063095,2391.7067503150065,5636.625805768859,4920.545801878257,8444.1753184407,5392.026822148668,5154.42620626373
