v,mu,sd,comat,,,,,,,,,
9.11555170354896,81.71060177891857,296.03070044221704,87634.17560430964,16205.701346385746,18791.621484123832,63891.70108453022,30672.981386918924,20051.49670697369,6634.307280593446,57062.13443096084,12078.217081838979,53909.23921127136
5.130589907849337,17.202465512574243,56.799293955416985,16205.701346385747,3226.1597938338687,3574.043903834334,12387.301911587905,5969.6524246947765,3774.203902124794,1290.9483524844716,10954.987774090203,2384.9097600193572,10233.472656151123
6.053853199656469,31.77164238413927,64.85218587340499,18791.62148412383,3574.0439038343334,4205.806012558669,14079.065324389268,6770.374125216158,4277.971060770716,1465.8210137618319,12711.998175386489,2689.9581160045104,11848.611466815886
8.09210884674805,63.129180378176585,220.82025953116968,63891.70108453023,12387.301911587907,14079.06532438927,48761.58701941314,23613.91748847382,14941.285499537005,5074.884753047544,43155.33757316021,9406.254068328282,40829.23467356576
5.4914223266844955,40.79425438145193,108.90202765168314,30672.981386918924,5969.652424694777,6770.374125216159,23613.917488473817,11859.651626647963,7237.788769790069,2514.4764855560647,21284.092259791934,4613.861239163247,20027.091203000444
8.100656549384293,40.84241630012299,69.98621531094383,20051.49670697369,3774.203902124793,4277.971060770716,14941.285499537005,7237.788769790068,4898.070333549789,1580.6309544606886,13172.348190398097,2893.4099853728308,12424.573949041247
5.269451097992219,8.365114844961976,23.376176123682377,6634.307280593446,1290.9483524844713,1465.8210137618316,5074.884753047543,2514.4764855560647,1580.6309544606886,546.4456101654181,4559.247871581679,984.1112102572513,4275.939987149972
9.803270289021192,83.4045581618983,199.2976176963394,57062.13443096083,10954.987774090205,12711.998175386489,43155.33757316019,21284.092259791934,13172.348190398096,4559.247871581679,39719.540419436256,8272.550178297946,36469.016625788194
9.902146871075367,18.288865275047915,43.34136092908787,12078.217081838982,2384.9097600193572,2689.958116004511,9406.25406832828,4613.861239163247,2893.4099853728317,984.1112102572514,8272.550178297946,1878.473567185465,7882.8141134886
7.605638251356119,96.82781355080857,187.5704970297785,53909.23921127136,10233.472656151125,11848.611466815886,40829.23467356576,20027.091203000444,12424.573949041247,4275.939987149971,36469.016625788194,7882.8141134886,35182.69135599814
