v,mu,sd,comat,,,,,,,,,
7.038435140401431,41.28163866667304,139.5285743849467,19468.2230698956,3979.3384352725707,8372.788717687075,19248.086161685358,13302.15389366431,31935.6862286848,12181.849651948347,5377.403025907289,12976.616142108667,9295.013829932263
5.2768302005593,29.184034584947074,29.23384234459694,3979.338435272571,854.6175382287489,1697.6882296349597,4125.930369572711,2802.9261008693684,6556.42912346308,2473.2797629431643,1112.405539762086,2759.8767904889664,1958.6754812006477
8.942674387433764,24.53274560031115,61.460049574254214,8372.788717687075,1697.6882296349595,3777.3376936697855,8292.22532128321,5761.596072619463,13686.713729837427,5244.465927682031,2378.249270829652,5728.095221946771,4024.906957691581
6.436525923946729,52.467454874016404,144.22855028889694,19248.086161685354,4125.930369572712,8292.22532128321,20801.874718436877,13668.530322244891,31674.07481917451,11896.806338260594,5507.292313876323,13256.102755364715,9500.278743699273
7.251752934836356,45.25270010997863,98.03586034535667,13302.153893664306,2802.9261008693684,5761.596072619463,13668.530322244891,9611.029913654274,21419.377733509205,8287.198120808122,3680.3981886719216,9089.63913929954,6428.071250247613
6.519561526703828,69.20077314817794,232.3451800493314,31935.6862286848,6556.429123463081,13686.71372983743,31674.07481917451,21419.37773350921,53984.28269215623,20017.506565550113,8825.158957022586,21356.500745692658,15138.61287017834
7.631997621485727,85.99478381285682,88.00833725650618,12181.849651948345,2473.2797629431643,5244.465927682031,11896.806338260596,8287.198120808122,20017.50656555011,7745.467426654934,3356.6865304702715,8143.6387307245395,5755.209368592712
8.119061064423434,12.867102657529003,39.469115401111765,5377.403025907288,1112.405539762086,2378.249270829652,5507.2923138763235,3680.398188671922,8825.158957022586,3356.6865304702715,1557.8110705462775,3680.180280754995,2624.983641629111
8.883877288624786,30.89797837259616,97.03251829264973,12976.616142108667,2759.8767904889664,5728.095221946772,13256.102755364718,9089.639139299541,21356.500745692658,8143.638730724542,3680.180280754995,9415.309606213405,6304.7805218824
8.431208226832286,16.084414192735935,68.40630271289338,9295.013829932263,1958.675481200648,4024.906957691581,9500.278743699273,6428.071250247612,15138.612870178336,5755.209368592713,2624.983641629111,6304.780521882399,4679.422250848004
