v,mu,sd,comat,,,,,,,,,
8.251871208697958,6.72558535097474,30.684902280894736,941.563227988059,1753.7266483957021,4184.372757123664,3951.9569173717277,5965.746934997353,5690.213190201744,2756.7920451876166,1110.612077162768,4022.648745626151,8138.957369857025
7.527266868674214,16.525357553611475,58.574972029255406,1753.7266483957023,3431.0273482280522,8037.776056175918,7865.239661117407,11450.573955653135,10786.88095818117,5135.6952145239375,2168.576371484565,7752.416580093081,15916.190429693583
9.39300735460776,89.18467898662787,142.95445782260202,4184.372757123664,8037.776056175919,20435.977011354105,18578.55960853283,27063.082341377212,25461.821628541747,12692.085689127549,5211.587722928684,18598.86329410405,37705.7590679771
5.909201126857672,42.49907394779229,135.81379338565466,3951.9569173717273,7865.239661117408,18578.55960853283,18445.38647380129,26243.641425756483,24408.6410030314,11810.797885254215,4966.576137766691,17737.23635212578,36976.36703889107
9.261165343372985,49.88489503682148,198.81245804336405,5965.746934997353,11450.573955653135,27063.08234137721,26243.64142575648,39526.393473244396,36319.783457011414,17667.87313620058,7271.80588290875,26240.25692309511,53183.320942452585
8.750681430530054,59.86322983436671,188.96117851928437,5690.213190201744,10786.88095818117,25461.821628541747,24408.6410030314,36319.78345701141,35706.32698739686,16534.515553265293,6734.121448671485,24638.292298708348,50657.93270451904
8.330508337426613,44.445604250807314,91.2899051109911,2756.7920451876166,5135.6952145239375,12692.085689127549,11810.797885254213,17667.87313620058,16534.515553265297,8333.846775173757,3284.9575910280882,11870.259561118426,24181.965795745484
9.939477241379812,8.844268473366327,37.71152501108264,1110.6120771627677,2168.576371484565,5211.587722928683,4966.576137766691,7271.80588290875,6734.121448671485,3284.9575910280882,1422.1591186615115,4959.557590288908,10110.091035912848
6.284842113019151,67.64116640557569,133.34967220218962,4022.648745626151,7752.416580093082,18598.86329410405,17737.23635212578,26240.256923095105,24638.29229870835,11870.259561118424,4959.557590288908,17782.135076431427,35957.03801818583
5.14152962636249,68.13011943068867,277.6660776240567,8138.957369857024,15916.19042969358,37705.759067977095,36976.367038891076,53183.320942452585,50657.932704519044,24181.965795745487,10110.09103591285,35957.03801818583,77098.45066312868
