v,mu,sd,comat,,,,,,,,,
8.661336240344259,40.194545802201034,134.04345408827905,17967.647583916576,26096.659789807025,19895.72646502484,52487.42998153917,36658.25624536046,48305.24549162027,18634.964122264664,24701.880172978395,18881.40776979215,33866.868216576826
7.835945077254424,52.97474984857906,200.06730578393854,26096.659789807025,40026.926843643974,29837.178724037065,79071.38060100457,54939.34234479325,72710.52513151303,27537.737331101565,36859.19724631817,28153.268093724593,51014.504187830564
6.506119450249965,79.15248624828399,155.0865738189508,19895.726465024843,29837.17872403707,24051.845378900878,62299.861068561775,41841.578290487494,54710.256969121125,21323.308059667124,28340.70989604646,21714.834920709356,39869.691296155586
8.902914627388359,99.42533635228219,408.60977917095965,52487.42998153918,79071.38060100455,62299.86106856179,166961.95163414045,111894.55178904375,143396.30982165807,56623.979338693396,76626.6059453952,57082.8952115447,105317.39204251094
7.489371389373092,56.98545630990161,282.7794000626198,36658.25624536046,54939.342344793244,41841.578290487494,111894.55178904376,79964.18909977519,101910.14878018618,39662.05947546777,53980.50318811814,40178.9497156935,72164.89082589617
5.594550933046336,93.99957866130508,368.4778296144223,48305.24549162026,72710.52513151302,54710.25696912112,143396.3098216581,101910.14878018615,135775.9109173552,51018.65428885608,68064.06834971427,51752.73799814487,91869.03872033101
6.942797613914351,69.70780696363072,142.40222952388325,18634.964122264664,27537.73733110156,21323.30805966712,56623.979338693396,39662.05947546776,51018.65428885607,20278.394973372728,26705.216234823587,20101.541185416027,36004.009786227754
6.973213952696711,70.98576364830272,193.5101059341302,24701.880172978395,36859.19724631816,28340.709896046457,76626.60594539519,53980.503188118135,68064.06834971426,26705.216234823587,37446.16109863829,27470.014360460555,49110.01759780972
6.6876278911663825,39.44784080195725,145.39230634271874,18881.40776979215,28153.268093724593,21714.834920709356,57082.895211544695,40178.949715693496,51752.73799814487,20101.541185416023,27470.01436046056,21138.922743654974,37524.49323535718
5.412753778207209,75.27583657568,263.58651471019334,33866.86821657683,51014.50418783056,39869.69129615559,105317.39204251095,72164.89082589617,91869.03872033102,36004.00978622776,49110.01759780972,37524.49323535718,69477.85073706698
