v,mu,sd,comat,,,,,,,,,
9.722483014286535,81.98823040934671,135.3862446803017,18329.43524863452,59032.48121637702,17522.846162479364,37164.84045874886,25295.977907089662,15052.288408337154,20903.789771195476,1261.7447512251877,5391.538037626031,41886.02431941481
7.320490871522038,97.6818783641681,458.6926985038695,59032.481216377026,210398.99166076173,58824.77594053201,126154.78153327409,86055.4043367304,53215.85598533428,71655.49751439774,4349.7157591821715,18289.3841201994,148017.10626161253
5.963975144785788,40.34935139166713,133.4368900584211,17522.846162479364,58824.775940531996,17805.403628463162,37070.71710161988,24813.580597936347,15222.589092956434,20725.13188790462,1249.895214444034,5375.00899599413,42851.02656444786
7.90947438439996,75.64893709170471,284.14047598595215,37164.84045874885,126154.78153327406,37070.717101619884,80735.81009352345,54015.444525480074,33132.95845477848,44456.21301153433,2703.4592301608004,11491.693113163179,92572.5732318086
8.100421050868135,66.08587791539367,193.31257554103553,25295.977907089662,86055.40433673038,24813.580597936343,54015.44452548007,37369.751862308556,22531.141288131166,30165.231467810885,1819.475699122764,7719.814727062955,62766.19401890714
8.42112008731587,82.7186235896423,118.53470089053762,15052.288408337154,53215.85598533428,15222.589092956434,33132.958454778476,22531.141288131163,14050.47531520922,18441.459505749317,1119.6170023496536,4774.913049226797,39042.90776234404
5.51718777509999,82.45046438444156,160.2341695119987,20903.78977119548,71655.49751439774,20725.131887904623,44456.213011534346,30165.23146781089,18441.459505749317,25674.989079199928,1515.6578954780307,6356.139269421519,50766.520895174865
8.727378831422168,8.203070178325198,9.650784470730947,1261.7447512251877,4349.7157591821715,1249.8952144440339,2703.459230160801,1819.4756991227637,1119.6170023496536,1515.6578954780307,93.13764090050161,393.547595138402,3126.7796753245884
6.40989535037118,21.11928845146742,41.17923552573411,5391.538037626032,18289.3841201994,5375.008995994128,11491.693113163177,7719.814727062953,4774.913049226797,6356.139269421518,393.5475951384019,1695.729438483882,13405.443199377532
8.767122935721416,94.29132185983195,332.03731604718996,41886.024319414806,148017.10626161253,42851.02656444785,92572.5732318086,62766.19401890715,39042.90776234404,50766.52089517486,3126.779675324588,13405.443199377532,110248.77924782153
