v,mu,sd,comat,,,,,,,,,
6.254618118724701,98.39636050071307,135.61368604075898,18391.071841561545,8666.37830906073,4730.556486416327,47142.31198758228,37897.710444824894,6471.177373081285,17996.075132782018,8686.696051841187,2750.321539897017,2143.995425913027
5.230479103363058,43.8444476472244,67.15623792668976,8666.37830906073,4509.960292466162,2297.2615470170117,22874.650794126705,17948.128438454547,3175.910772945694,8851.428944968548,4203.324594770339,1353.3695744964432,1048.0109770847353
8.384081205552793,9.221521391878367,35.37667515811566,4730.556486416328,2297.2615470170117,1251.5091452428376,12159.735380754511,9781.178500894905,1678.9931859657138,4715.066309739136,2265.54412577701,718.734524914676,559.7176655990937
5.217347428223761,86.40418299260512,353.78835299546387,47142.31198758228,22874.650794126705,12159.735380754511,125166.1987152429,99406.20750184183,17026.424441125877,46913.24534070687,22090.05487268311,7215.811572662778,5546.4760012607085
5.582118515832656,77.31572760137162,284.78928972210423,37897.710444824894,17948.128438454547,9781.178500894903,99406.20750184183,81104.93954042062,13481.506234077646,37254.43130754954,17873.9348292812,5751.235479533211,4504.677965131203
8.019328444744065,13.741112617970384,48.34684296527364,6471.177373081284,3175.910772945694,1678.993185965714,17026.424441125877,13481.506234077648,2337.417224708829,6495.35052874595,3056.852044861466,992.6271167738472,765.3963075003064
5.954653313898696,94.69663885082396,136.6450970292541,17996.075132782018,8851.428944968548,4715.066309739138,46913.245340706875,37254.431307549545,6495.35052874595,18671.88254213427,8536.573826540325,2757.799427256791,2129.2256774958933
8.342578586301729,19.229049160212185,65.4271411901409,8686.696051841185,4203.324594770339,2265.54412577701,22090.05487268311,17873.934829281196,3056.852044861466,8536.573826540325,4280.710804314632,1313.0636856304784,1033.9447851595469
9.587239244354484,6.386857554550222,20.697674876476455,2750.3215398970174,1353.3695744964427,718.7345249146761,7215.811572662779,5751.235479533211,992.6271167738472,2757.7994272567908,1313.0636856304786,428.39374529232464,327.9557536023923
7.093900434746514,8.055395580881589,16.133116794457884,2143.995425913027,1048.0109770847353,559.7176655990937,5546.4760012607085,4504.677965131204,765.3963075003064,2129.2256774958933,1033.9447851595469,327.9557536023923,260.27745750361896
