v,mu,sd,comat,,,,,,,,,
6.0110114671512065,17.81707767896296,37.82719051467539,1430.8963422335473,10199.10947061683,4323.111624410525,17675.910085702115,7521.61644753441,11450.665694636102,6200.050703065438,2881.935428505841,3603.40459931594,3175.324269961258
8.922738020552805,66.84863843021938,282.0718140930019,10199.10947061683,79564.50830571703,32082.89499671949,132237.83384475118,57477.09708723692,83227.57438981465,45124.75022477856,21294.15136417494,26461.566278364524,24202.217089506015
9.302686196185157,31.00115144295154,119.18664015100802,4323.111624410525,32082.89499671949,14205.455190485878,55369.58735815328,24612.164674710533,35359.33980932508,19571.461039037848,9011.302466292223,11196.260519140527,10042.589406133926
6.635426005407173,97.97411688948412,484.50096415595806,17675.910085702122,132237.8338447512,55369.58735815328,234741.18426805298,96164.98767749267,145810.79617127858,79213.01747263715,36628.865697735535,45452.45390983974,40500.30051791406
6.244302380424167,88.00665825799805,211.14753051637658,7521.616447534411,57477.09708723693,24612.164674710533,96164.98767749268,44583.27964316418,60982.2380597743,34331.513357910866,15520.00371560301,19448.009016525473,17833.46939061148
9.051818581232387,65.71915597988556,308.05270103752207,11450.665694636104,83227.57438981466,35359.33980932509,145810.79617127858,60982.2380597743,94896.46661651295,50899.36073304494,23196.0623908875,29244.210184556137,26086.644255183204
8.567173946286314,74.62480627244642,169.2707536316248,6200.050703065438,45124.75022477857,19571.461039037848,79213.01747263716,34331.513357910866,50899.36073304494,28652.588035018223,12757.378435458786,15728.08411839024,14222.501725007296
8.306642066891122,23.726232826693913,78.29113096246809,2881.9354285058416,21294.151364174944,9011.302466292225,36628.86569773553,15520.003715603012,23196.0623908875,12757.378435458786,6129.501187382331,7442.462206532284,6602.017888523723
8.552456285147834,53.32030321567913,96.87308157578585,3603.4045993159402,26461.56627836453,11196.26051914053,45452.45390983974,19448.00901652547,29244.210184556134,15728.08411839024,7442.462206532283,9384.393933988858,8219.674008327942
5.5645043758505865,62.170855003941845,86.94873317319326,3175.3242699612583,24202.21708950601,10042.589406133926,40500.30051791406,17833.46939061148,26086.644255183208,14222.501725007298,6602.017888523722,8219.674008327944,7560.082200423157
