v,mu,sd,comat,,,,,,,,,
6.005017980589869,10.338734976214495,31.519400744946985,993.4726233205649,5628.796387357125,4357.798465938018,11482.735096790067,5681.305428581754,9396.239610797946,4190.4134908447695,6988.083510864129,11224.748317288657,1932.1123712661058
6.64510233246091,66.92427189964805,187.15128672718888,5628.796387357125,35025.60412364246,26216.530241523826,69271.21445099128,34749.96316751196,57050.93773165173,25060.528276280853,40724.912701040885,65364.83379938265,11869.427513356884
6.48249844350536,32.156844540935225,142.20119002915848,4357.798465938018,26216.530241523826,20221.178445708843,52558.05124238614,26110.983682098744,42975.686472964844,19170.94466748426,31409.035527324555,50117.38100711003,8997.86088459303
5.466668342403839,96.86744649302577,378.49102936013867,11482.735096790067,69271.21445099128,52558.05124238613,143255.45930609736,70024.45927430753,113372.46393249593,51089.83775293854,83014.00440741311,131057.47367730818,24160.08076193728
6.665394062488417,98.19564767363532,189.21834457615313,5681.305428581754,34749.96316751195,26110.98368209874,70024.45927430753,35803.581924139806,57388.69830879766,25770.56834547887,41624.740030369365,66392.41169234467,11920.449611038548
8.626113703059772,86.58313489160658,308.7916095215952,9396.239610797946,57050.937731651735,42975.686472964844,113372.46393249596,57388.69830879767,95352.25811093733,40782.02498784241,67574.04006617454,107328.05006122163,19261.79909190693
8.261813719600934,79.11368248418614,138.80853423959724,4190.4134908447695,25060.52827628085,19170.94466748426,51089.83775293855,25770.568345478874,40782.0249878424,19267.80917774544,30616.3883189797,49241.81603460046,8790.72850338558
7.524250475684351,84.17066254564406,228.01942450356734,6988.083510864128,40724.912701040885,31409.035527324555,83014.00440741311,41624.740030369365,67574.04006617454,30616.3883189797,51992.85795093805,80830.68901996133,14092.986043124427
9.73665342802364,85.70004789542449,363.4175929889104,11224.748317288657,65364.83379938266,50117.38100711002,131057.47367730821,66392.41169234467,107328.05006122163,49241.81603460046,80830.68901996133,132072.3468938534,22392.467374570777
8.137007891930436,13.144923301136778,64.46568493899056,1932.1123712661058,11869.427513356886,8997.860884593028,24160.08076193728,11920.449611038548,19261.79909190693,8790.728503385582,14092.986043124425,22392.467374570773,4155.824534653195
