v,mu,sd,comat,,,,,,,,,
6.2852121355257,93.55939309706102,323.27240009596596,104505.04466380627,49893.667813344044,64498.35721408167,30166.51428471064,81356.7910796711,85639.06840711315,11770.891355755753,11918.34694399911,56544.73518057404,26140.24198003126
8.418937915355363,97.8433929784483,160.32518644531453,49893.667813344044,25704.165408724864,31074.14311452732,15160.921467603781,39768.30619979185,41782.132701340604,5687.323761801928,5972.215616098815,27213.41101812793,13090.4431392893
8.318208787845577,43.90001221233461,202.66740825077693,64498.357214081676,31074.143114527313,41074.07836708709,19288.524411123177,51818.94569633909,54696.23132886973,7482.404772513558,7520.821936836718,36037.934599932865,16647.83136359509
8.885652172332,33.88969936266882,97.25198425527711,30166.514284710644,15160.92146760378,19288.524411123177,9457.948441588667,24910.321208677124,25503.179340315408,3553.2138899921774,3627.479128785703,16885.26819366382,8031.0140916650025
9.136833141677291,59.53755035549356,263.5241584167812,81356.7910796711,39768.306199791856,51818.945696339084,24910.321208677127,69444.98206927277,69097.96837655813,9549.031832214841,9772.105444530154,45494.82259054727,21784.720792162487
6.783420718674227,56.2914300333235,274.9657275009125,85639.06840711318,41782.132701340604,54696.23132886973,25503.179340315408,69097.96837655813,75606.15130010608,10006.195692237794,9997.463734019566,48130.674203523835,22417.94657674301
6.933680333740088,24.609997431874636,37.958653344666736,11770.891355755755,5687.323761801929,7482.404772513558,3553.213889992178,9549.031832214841,10006.195692237794,1440.8593637405793,1346.0329086040265,6550.739376072696,3028.320774790104
8.717045806498945,23.722343656142183,37.98914139622028,11918.34694399911,5972.215616098814,7520.821936836718,3627.479128785703,9772.10544453015,9997.463734019564,1346.0329086040265,1443.1748640220176,6598.378877770527,3163.8909773388286
6.412702575478894,40.64514380226304,178.12396022833448,56544.73518057405,27213.411018127925,36037.934599932865,16885.26819366382,45494.82259054728,48130.67420352384,6550.739376072696,6598.378877770527,31728.14520742528,14671.046035980089
6.470382959407319,62.16808215327944,83.9651975951975,26140.241980031256,13090.4431392893,16647.83136359509,8031.014091665003,21784.720792162487,22417.946576743005,3028.3207747901038,3163.8909773388286,14671.04603598009,7050.15440720056
