v,mu,sd,comat,,,,,,,,,
7.473008227690107,60.88990876619649,64.91703502846946,4214.221436887529,2959.0152792187946,1850.0555335396577,5907.402905291692,10842.360486913847,7727.183235383509,11259.819172172985,3792.5272121571093,19198.29716232842,7367.331445393659
6.1404155222466805,40.152106794193884,46.918459998034784,2959.015279218795,2201.34188858719,1361.2681050947588,4394.615120709816,8095.759678588116,5779.254823859051,8269.594999841229,2821.6394603457907,13671.741247519401,5309.037186561855
6.277369618786057,17.091652330402283,29.34761309681867,1850.055533539658,1361.268105094759,861.282394480563,2718.0003814364572,5031.544811650364,3599.632646898299,5175.327122588112,1766.0612595657385,8644.818457152485,3255.5531740488755
6.981649548613884,20.813565591088796,94.38439953572512,5907.402905291693,4394.615120709816,2718.0003814364572,8908.414875719389,16422.419442826482,11507.590499439764,16763.744221627927,5654.8331332775815,27220.102690621094,10653.164160295724
6.88657548845562,91.06544452215917,176.81302353759995,10842.360486913845,8095.759678588118,5031.544811650363,16422.41944282648,31262.84529250788,21179.015427985516,31462.443205309577,10570.517193066053,51231.139396660146,19623.72894926503
9.982871150773246,43.68969282151832,126.02906300688709,7727.183235383509,5779.254823859051,3599.632646898298,11507.590499439766,21179.015427985516,15883.324722393914,22082.569969554203,7456.625286570157,36850.042798255025,13958.59873051893
7.040986001665985,83.87223168445863,181.83755541154216,11259.819172172985,8269.594999841229,5175.327122588112,16763.744221627923,31462.443205309577,22082.569969554203,33064.89655804566,10743.200819254202,54227.67315844395,20350.62478487984
8.859469974198568,21.513710520947118,60.939143371302464,3792.5272121571093,2821.63946034579,1766.061259565738,5654.83313327758,10570.517193066053,7456.625286570157,10743.200819254203,3713.579194828157,17972.791241460644,6861.5817311248475
8.802683440044422,90.73077049041804,306.6471127877158,19198.29716232842,13671.7412475194,8644.818457152483,27220.10269062109,51231.139396660146,36850.042798255025,54227.67315844395,17972.791241460644,94032.4517810421,34185.04513803799
6.550046743426661,44.198266665520315,115.91453982639194,7367.331445393659,5309.037186561856,3255.5531740488755,10653.164160295722,19623.72894926503,13958.59873051893,20350.62478487984,6861.5817311248475,34185.045138038,13436.1805431642
