v,mu,sd,comat,,,,,,,,,
6.481245808362168,47.45232404091823,90.05558725375008,8110.008795617793,16181.265961100658,4419.78091252898,1866.0121817798433,18395.938123046646,15817.330394057915,11114.201655464505,14471.96305147962,18976.217379199043,8207.27245686408
9.045338578366634,89.13943870717493,182.57016070874118,16181.265961100658,33331.86358121559,8975.162410457355,3783.731911292976,36245.96107871026,31653.131344575715,22519.43273628092,29147.061265300003,38552.32900971941,16318.645807297851
6.751262626117057,13.597388887070151,50.248130026753564,4419.780912528979,8975.162410457355,2524.874571185533,1033.4445932177102,10233.699749860398,8768.375110551591,6268.600877155417,8039.624280345998,10499.773301322846,4554.094230889493
8.947046282154464,9.023852815984856,20.985962211004676,1866.0121817798436,3783.731911292976,1033.44459321771,440.4106099217162,4238.243699252449,3715.6848472797315,2609.592966579168,3366.5387269968564,4410.648554100369,1893.8123594979438
7.806744878852863,46.28102678023891,210.79968831259114,18395.938123046646,36245.96107871026,10233.699749860396,4238.243699252448,44436.50859268556,36145.60663612038,25884.351107975937,32913.342764913454,42880.51222802401,19236.172804143658
6.267944771100666,45.92480491597127,178.96894033356156,15817.330394057914,31653.13134457571,8768.375110551591,3715.6848472797315,36145.60663612038,32029.881604117913,22107.11473837877,28419.909205743326,37068.135338787804,16234.07549955772
5.524885418425545,44.810577883375,126.1602898049776,11114.201655464505,22519.432736280916,6268.600877155416,2609.592966579168,25884.351107975937,22107.11473837877,15916.418723675937,20167.838408274805,26220.75691084769,11380.966297372177
5.292303645984399,75.54980370760289,162.58558623910926,14471.96305147962,29147.061265300006,8039.624280345998,3366.538726996856,32913.342764913454,28419.909205743326,20167.838408274805,26434.072852714835,34476.005697573426,14669.486139183304
8.36646190384922,59.50192516593109,213.54765856821828,18976.217379199043,38552.32900971941,10499.773301322846,4410.6485541003685,42880.51222802401,37068.13533878782,26220.75691084769,34476.005697573426,45602.60247996834,19244.60222775823
8.48914828500855,69.99636965811412,92.61676076867623,8207.27245686408,16318.645807297851,4554.094230889494,1893.8123594979436,19236.17280414366,16234.075499557724,11380.966297372179,14669.486139183306,19244.60222775823,8577.864375282206
