v,mu,sd,comat,,,,,,,,,
6.539674763124854,57.62203042009489,200.73283755235158,40293.672071818764,46055.565279390736,29707.856843267175,11623.293394306827,6634.035966115405,14037.737581716523,19748.010927540334,31236.88086059893,17438.877568611853,3100.6127950307005
7.596957396526504,59.4889834121964,234.68632218049197,46055.56527939074,55077.66981860567,34298.960167094076,13453.376716181228,7647.556919925823,16228.091659392363,22966.55330847091,35609.113626744045,20519.806884888043,3605.6539943459325
8.841488307689866,98.8674706047022,151.4111898489447,29707.85684326718,34298.960167094076,22925.348411473176,8737.7905991855,5044.691040107561,10406.557154645925,14939.084697160282,23242.466646565532,12968.670798530253,2331.6696983815295
8.946103680854298,15.77794797327356,60.057335980937054,11623.293394306827,13453.376716181228,8737.790599185502,3606.8836051271574,2009.264905708522,4049.533757016713,5777.583712755019,9100.230280956108,5263.915926717491,928.8624404973092
9.352810312379116,10.549742179965364,34.1616215819181,6634.035966115405,7647.5569199258225,5044.69104010756,2009.2649057085223,1167.016389106172,2330.903187383882,3339.349548120771,5145.890717819723,2974.0024504611956,527.4414087849428
5.939606958110344,51.131105635560104,70.7300101353171,14037.737581716523,16228.091659392361,10406.557154645925,4049.533757016713,2330.903187383882,5002.734333742061,7023.206050116581,10758.75070177666,6034.296577625722,1078.6402331055856
6.347526228084591,81.0442853176396,100.59420853805632,19748.010927540334,22966.553308470906,14939.08469716028,5777.583712755019,3339.349548120771,7023.2060501165815,10119.194791397964,15265.387197004658,8529.647884794169,1543.90753540704
7.4809607049393065,58.21911136727817,158.31961327749144,31236.880860598932,35609.11362674405,23242.466646565532,9100.230280956108,5145.890717819724,10758.75070177666,15265.387197004657,25065.099948334446,13554.878736990662,2448.004945665616
8.695608735568554,30.190529361272166,89.6948495280938,17438.877568611853,20519.80688488804,12968.670798530251,5263.91592671749,2974.0024504611956,6034.296577625722,8529.647884794169,13554.87873699066,8045.166031867386,1381.603710658547
5.974759958208203,11.68891560150728,15.715725178125737,3100.612795030701,3605.653994345933,2331.6696983815295,928.8624404973093,527.441408784943,1078.6402331055858,1543.90753540704,2448.004945665616,1381.6037106585472,246.9840178743752
