v,mu,sd,comat,,,,,,,,,
9.12234737956641,97.2023781496286,231.2185261291374,53462.00682533059,48050.342504370106,55922.27756980296,51189.900598379674,31549.01923811098,28570.199629496732,16761.37714757624,76202.0398052441,68292.8503069151,19940.85729016158
5.906748662485999,56.60363773681953,214.73506316968016,48050.3425043701,46111.14735448654,53472.962488698,47399.72717605926,28919.529694708697,26311.432090043047,15919.269048608146,72011.85262260496,63571.3036408272,18623.110050492876
9.386633841035263,97.1638417191243,251.4333832476786,55922.27756980296,53472.962488698,63218.746211374026,56620.36741961357,34134.1215780359,31388.433907307088,18356.895602833836,84201.04983440094,74844.22220174684,21794.73556480177
7.4977565367331955,72.19376088789852,229.93543553810989,51189.90059837967,47399.72717605927,56620.36741961357,52870.30451610029,31435.13476141928,29145.74501705597,16455.507633240923,76161.50237965677,68129.66278328908,19604.54878543559
9.824632166113393,47.51663657269858,139.90836849448806,31549.019238110977,28919.529694708694,34134.12157803589,31435.13476141928,19574.351574789456,17515.337480526116,10114.966358881187,46101.86411305323,42499.063919496715,11866.00600107636
5.017727734048655,68.69762233936636,128.1789980141981,28570.199629496732,26311.43209004305,31388.433907307088,29145.745017055975,17515.337480526116,16429.855531923804,9052.067917231587,42114.232524471176,38219.1193045835,10830.63998379278
9.618221733191927,17.40378041665504,75.46829249104101,16761.37714757624,15919.269048608148,18356.895602833836,16455.507633240923,10114.966358881187,9052.067917231587,5695.463171513317,25446.139592388576,22269.433345906364,6580.28953578801
8.147219566172721,87.94274885527979,340.7955398133844,76202.03980524409,72011.85262260496,84201.04983440095,76161.50237965677,46101.86411305323,42114.23252447117,25446.139592388572,116141.59995669605,101432.1328236159,29845.073734405123
6.521487774996759,98.44887976966133,305.97856081459423,68292.8503069151,63571.30364082721,74844.22220174684,68129.66278328908,42499.063919496715,38219.119304583495,22269.433345906364,101432.13282361593,93622.87967817034,26062.50251123023
6.704625410333172,54.420118617616495,88.46771423233682,19940.85729016158,18623.11005049288,21794.73556480177,19604.54878543559,11866.00600107636,10830.639983792778,6580.28953578801,29845.073734405127,26062.50251123023,7826.536461494409
