v,mu,sd,comat,,,,,,,,,,
8.281320926164785,47.82139648092145,138.0914420234611,19069.24636011892,42556.72833868647,20083.45122043902,41793.138645617895,26220.62447490459,13985.35622711328,13926.228333475547,34787.89011330499,15212.793682126037,7244.581411848554,5447.503835960013
9.774506884566136,70.32589573146159,311.39957973251796,42556.72833868648,96969.69825758881,45280.54375649746,94658.57227029873,59200.156152171076,31646.94098462552,31577.67243304752,79111.70088005808,34139.374137635445,16439.159775217857,12294.69636247364
9.854380174969082,33.105352459108765,146.91279841605026,20083.451220439016,45280.543756497456,21583.370338435023,44511.252671435075,27898.916648358212,14875.870227908732,14798.608892630564,37047.282736951594,16188.98269181707,7756.737634901626,5829.385046735321
5.489160886576936,62.80641353138157,305.0791080348115,41793.13864561789,94658.57227029871,44511.252671435075,93073.26215931617,58010.538114357,31010.129583446414,30922.277550066963,77394.28036449032,33597.323715790895,16121.607890131825,12054.1593054459
6.203724578905905,69.87842623590754,190.78885908887435,26220.62447490459,59200.156152171076,27898.916648358212,58010.538114357,36400.38875243436,19431.61908012794,19323.788182520428,48324.91815977275,21055.59826775845,10075.067725223873,7564.5147241052
9.343209934568952,68.25855627931179,102.33509926382868,13985.356227113274,31646.94098462552,14875.870227908732,31010.129583446418,19431.61908012794,10472.47254133767,10303.027535522977,25823.95065360698,11281.911029186376,5393.483066259891,4028.933413364142
7.737264672262567,93.29317789231447,101.75505256184951,13926.228333475547,31577.67243304752,14798.608892630564,30922.277550066963,19323.788182520428,10303.027535522977,10354.090721864757,25777.3616432848,11148.501317970344,5369.507869310932,4021.6975610134955
8.59576648964379,63.344242692758854,254.40420444862062,34787.89011330499,79111.70088005808,37047.2827369516,77394.2803644903,48324.918159772744,25823.950653606982,25777.361643284796,64721.49924113555,27946.864198898395,13437.297102936514,10044.661153016952
9.62841840245326,28.000574153952332,110.72277551751053,15212.79368212604,34139.374137635445,16188.982691817071,33597.3237157909,21055.59826775845,11281.911029186378,11148.501317970346,27946.864198898398,12259.533018301032,5836.515254922196,4376.749218760666
8.085193085557734,36.69291447311409,53.015031545868965,7244.581411848554,16439.159775217857,7756.737634901628,16121.607890131823,10075.067725223875,5393.4830662598915,5369.507869310932,13437.297102936516,5836.515254922196,2810.5935698094822,2101.3903050239214
8.334301792103348,24.158698748805055,39.75575881808324,5447.503835960013,12294.696362473638,5829.385046735321,12054.159305445903,7564.514724105198,4028.9334133641423,4021.697561013495,10044.66115301695,4376.749218760665,2101.390305023921,1580.520359201603
