v,mu,sd,comat,,,,,,,,,,
7.160556028004512,80.5545583747178,239.26532270344717,57247.89464838471,16756.17473398777,47803.184624965965,55411.02953967225,67416.7780031073,32538.130738607244,40598.274976565146,1782.5826116663127,13596.96707247638,29071.10707527644,62546.271645493944
5.871076315994153,56.368559224091385,70.59135483348356,16756.17473398777,4983.139377226783,14108.65770531794,16348.973996463448,20060.020661107217,9544.478961876206,11930.213812079694,526.4390907008407,4011.1146520781213,8544.962248357344,18413.176460771054
5.85471842638751,44.00204443360228,200.61139053525085,47803.184624965965,14108.657705317939,40244.93001248692,46445.33769136008,56874.984455652695,27231.244409255974,33933.3004794456,1492.4101736729735,11392.090904483277,24337.891984811715,52284.935506956586
9.138161238103207,92.25712931780349,232.7450656724472,55411.02953967225,16348.973996463448,46445.33769136009,54170.26559487175,65867.38154697762,31511.884975296856,39352.18995549895,1730.721745567588,13232.334294891802,28146.737630310537,60760.29726657395
7.935856300628625,97.38145788295833,284.9329397342401,67416.77800310732,20060.020661107217,56874.9844556527,65867.38154697762,81186.78014559612,38439.00303651308,47954.43328515008,2120.7865094307967,16116.465071782544,34436.80066752025,74149.15832481567
7.29676872822356,89.26764388710869,136.50151853710355,32538.13073860724,9544.478961876204,27231.244409255974,31511.884975296856,38439.00303651308,18632.664562935217,23088.246462869483,1015.7359942303159,7717.58291525091,16601.203925771544,35616.56475304974
9.1134237900893,40.4681309595223,170.59910020072556,40598.27497656515,11930.213812079695,33933.30047944561,39352.18995549895,47954.43328515008,23088.246462869487,29104.052989297194,1264.6491952823378,9655.840721579461,20665.177624545107,44371.21863495517
9.107740554339967,5.342308132559598,7.4978994039997655,1782.582611666313,526.4390907008407,1492.4101736729738,1730.721745567588,2120.7865094307967,1015.735994230316,1264.6491952823378,56.21849547250004,425.0883961451911,909.6038240668023,1963.141101750913
6.535601257485696,39.494093361382326,57.02995095504157,13596.967072476382,4011.1146520781213,11392.090904483277,13232.334294891803,16116.465071782546,7717.582915250912,9655.840721579461,425.08839614519115,3252.415305934447,6908.063950387394,14879.398456494006
6.004471878774176,30.327995786654448,122.04980523484267,29071.107075276446,8544.962248357344,24337.891984811715,28146.73763031054,34436.80066752024,16601.20392577155,20665.177624545107,909.6038240668023,6908.0639503873945,14896.15495786303,31904.281319751804
7.01616228931782,67.36470776963465,262.4295785408839,62546.27164549395,18413.176460771054,52284.935506956586,60760.29726657394,74149.15832481568,35616.564753049744,44371.21863495516,1963.141101750913,14879.398456494007,31904.2813197518,68869.28369314595
