v,mu,sd,comat,,,,,,,,,,
5.0518707694285,71.85916583428569,225.8930937039919,51027.689783160466,15913.020009094913,26498.801286719685,68076.28399752159,40285.682891126184,31862.666868313547,16364.601746913442,40794.734401173744,54194.35723973165,88647.06416515743,2717.1137417928617
7.509372960743693,41.17690428110873,70.59663875681014,15913.020009094915,4983.885403759548,8282.552377271324,21281.289135103692,12587.069915530212,9960.446787282375,5119.919939970122,12728.195098455262,16988.834515347953,27689.998478427337,850.2838513956046
7.47886646567073,89.1540024211403,117.76655071073722,26498.80128671968,8282.552377271322,13868.96046630464,35395.18959258877,20919.97067849962,16595.95202355124,8505.968956111938,21230.211248315325,28207.70385615857,46279.919440203455,1416.5700591283535
5.669147644796383,81.34092147217392,303.7173543599013,68076.28399752159,21281.289135103692,35395.18959258878,92244.23133937787,54026.135741561906,42780.975662709396,21913.098863705236,54479.368869176826,73056.60366851882,119425.56799369438,3655.6120513117135
5.710555427272693,48.890991923310395,178.75510962162735,40285.682891126184,12587.06991553021,20919.970678499623,54026.13574156189,31953.389215840023,25255.44775114494,12967.796462257998,32230.2456738562,43065.90667899171,70250.37967113435,2154.873140572893
6.092793378130391,31.853294918088327,141.62927651824015,31862.666868313547,9960.446787282375,16595.95202355124,42780.97566270939,25255.44775114494,20058.85196708013,10275.047507823001,25493.592605401227,34033.93487136655,55665.684296651576,1708.129477939879
7.092540902552262,21.955557809809974,72.86705212283402,16364.601746913444,5119.919939970123,8505.968956111938,21913.098863705236,12967.796462257998,10275.047507823001,5309.607285071811,13090.085541940984,17459.49560072991,28642.143610592047,874.6823462813583
6.240505842067796,49.045266334520385,181.11864150917108,40794.73440117376,12728.195098455262,21230.21124831533,54479.36886917683,32230.245673856196,25493.59260540123,13090.085541940984,32803.962302127635,43473.043071467306,71018.81572166734,2175.3977101640417
5.420298255826751,50.23182316906865,241.6173104876217,54194.35723973165,16988.834515347953,28207.70385615857,73056.60366851882,43065.906678991705,34033.93487136655,17459.495600729908,43473.043071467306,58378.92472727179,94777.96467376902,2911.4746886020453
6.727493200252001,86.05947488953973,395.35967378712434,88647.06416515744,27689.99847842733,46279.919440203455,119425.56799369436,70250.37967113435,55665.684296651576,28642.14361059204,71018.81572166733,94777.96467376902,156309.27165706136,4749.36814379411
5.833881732661607,7.429064816573995,12.077368332894805,2717.113741792861,850.2838513956046,1416.5700591283535,3655.612051311713,2154.8731405728927,1708.1294779398788,874.6823462813582,2175.3977101640407,2911.474688602045,4749.36814379411,145.8628258484102
