v,mu,sd,comat,,,,,,,,,,
8.237755246765117,97.55203766371193,353.2122808399995,124758.91533619465,54570.8273121625,56738.29372918441,8135.943882392535,46494.04700185098,72563.00982153286,87639.21637402517,67846.80362992249,118119.52511663255,90889.43503514843,27608.286270029894
7.535748441065401,69.58264116867696,162.87890348878733,54570.8273121625,26529.537201709696,25557.535131309345,3732.6456799329626,20866.556110604117,35346.94915073724,43763.20804292934,30636.280008254576,60163.82878485271,46011.73700602007,13648.380188792185
7.641706900761197,80.65953281979483,180.2079436271427,56738.2937291844,25557.53513130935,32474.90294632344,4104.838263915414,22552.27956855199,38364.04728837784,47568.5377843776,33975.93960972218,64809.31788864118,53363.91409111037,14784.065740168242
9.48142602004944,5.228748115197766,25.530043989036443,8135.943882392536,3732.6456799329626,4104.838263915415,651.7831460821358,3292.551762774162,4977.723694472215,6261.73197720486,4515.591979150866,8418.01269108748,7240.224819809634,1922.0735254565595
8.49995595333744,30.666956879408744,137.1241232947522,46494.04700185098,20866.556110604117,22552.27956855199,3292.551762774161,18803.025189354397,28059.486715021496,35513.54787194181,26295.240536626876,47094.5436362164,36639.57769216712,11007.678574041065
8.571485509355675,51.15230450547738,239.1421326636561,72563.00982153286,35346.949150737244,38364.04728837784,4977.723694472216,28059.486715021496,57188.95961492169,64028.594132973376,47173.511419488816,87732.90887072435,72791.92152385628,20461.31049952045
8.586691910457004,62.68495762494058,297.5641382174667,87639.21637402516,43763.20804292934,47568.53778437759,6261.7319772048595,35513.54787194181,64028.59413297338,88544.41635310362,52525.48595854167,109130.38028204684,92748.29312877436,25158.311983799213
6.114097310914305,42.113418528281734,206.93189665048274,67846.80362992249,30636.280008254576,33975.939609722176,4515.591979150866,26295.24053662688,47173.511419488816,52525.48595854167,42820.809851366066,72531.48900977349,60531.33653364862,17196.51418008736
5.875772616620115,84.18541227521436,401.6857563827484,118119.52511663256,60163.82878485272,64809.317888641184,8418.01269108748,47094.5436362164,87732.90887072435,109130.38028204684,72531.4890097735,161351.4468807807,124156.10441201804,34654.15756164818
7.2842074416904055,95.1307643990214,352.97648414436406,90889.43503514843,46011.73700602006,53363.91409111035,7240.224819809634,36639.57769216712,72791.92152385628,92748.29312877436,60531.3365336486,124156.10441201803,124592.3983589165,27292.37067629069
9.643692157692811,39.75377334317767,91.31866169357546,27608.286270029887,13648.380188792184,14784.065740168244,1922.0735254565593,11007.678574041063,20461.31049952045,25158.31198379921,17196.514180087357,34654.15756164818,27292.370676290695,8339.097973505686
