"15625.51396245896","11040.844472799572","17055.986829441077","12196.541070211299","24680.77225070879","26365.82434554543","34795.55894961837","22649.052659518664","25741.79134895115","35811.11019340704","24521.703865439053"
"11040.84447279957","8366.6949659748","12280.284531634361","8861.346320962224","17884.537105555813","19221.8457542256","25062.35003260486","16636.189207296626","18510.791853197105","25626.561718721052","17812.149706073844"
"17055.986829441073","12280.28453163436","19509.527063885125","13786.294290172422","27891.394483756332","30225.253852423455","38942.752206942845","25811.430208848924","29390.738511026422","40921.63636741434","27794.00595515653"
"12196.541070211297","8861.346320962224","13786.294290172424","10082.381268788022","20170.207950765565","21340.12432853545","27717.864990126516","18528.417552212122","20404.60231789116","28789.275637495542","19933.392322498683"
"24680.772250708786","17884.537105555806","27891.394483756332","20170.207950765565","41904.88019613506","43592.577895626164","55962.1841363164","37330.970388462185","42146.93247906726","58685.87656934382","40971.79809598297"
"26365.82434554543","19221.8457542256","30225.253852423455","21340.124328535447","43592.577895626164","48643.49293727742","59698.23944446813","39556.99682480951","45446.12181247827","64675.390638620534","44309.45427681562"
"34795.55894961837","25062.350032604856","38942.752206942845","27717.864990126513","55962.184136316406","59698.239444468134","80993.77758888055","52980.748308395305","59215.263200486595","81769.29821344191","55147.29534774186"
"22649.052659518664","16636.189207296626","25811.430208848928","18528.417552212122","37330.97038846219","39556.99682480951","52980.748308395305","35416.755135744796","38724.093672338306","53819.233862493034","36537.11215943915"
"25741.79134895115","18510.791853197108","29390.738511026426","20404.60231789116","42146.93247906727","45446.12181247826","59215.26320048661","38724.0936723383","46015.771634685625","61900.27908283849","41795.6205148163"
"35811.11019340704","25626.56171872105","40921.63636741434","28789.275637495542","58685.876569343825","64675.39063862051","81769.2982134419","53819.23386249303","61900.27908283849","87281.67229132213","59013.3015180222"
"24521.703865439053","17812.149706073844","27794.00595515653","19933.392322498683","40971.79809598297","44309.45427681562","55147.29534774187","36537.11215943915","41795.6205148163","59013.30151802221","41123.740136641965"
