"3095.007150365893","4132.4399452301905","3151.8958249312304","13369.682959369258","5458.322200874821","15127.775794331501","5964.438566799103","3512.562544586444","16523.197810342033","5146.086435911714","2680.138545157394","23659.201645906385","5611.970395531741","5612.005857605606"
"4132.439945230189","5697.1321202415265","4256.984238416386","17825.03446673652","7366.426679595507","20379.802311084273","8157.041619789729","4805.744239562899","22400.413547970176","6959.167743243836","3613.662021892951","32133.49498544042","7680.724449673831","7619.215549670609"
"3151.89582493123","4256.984238416386","3331.527073490551","13726.37066654602","5666.8833150833025","15646.243345026867","6191.727847511684","3593.56769955692","17097.183251452443","5371.431609785629","2799.8021751861143","24679.630718866363","5843.460507849576","5757.151206296847"
"13369.682959369262","17825.03446673652","13726.37066654602","59052.41358275936","23866.394771656476","65655.68243352589","25827.9593279228","15252.402043089398","71147.65718151246","22311.93628731261","11583.46971977832","101688.49328025247","24241.215422764722","24061.617630640492"
"5458.32220087482","7366.426679595508","5666.883315083303","23866.394771656476","10204.7002246247","27249.722486269933","10690.347660565485","6221.168114030932","29441.32452973067","9306.482896410806","4803.344404733791","41596.11403723887","10149.141564607133","10133.260545747187"
"15127.775794331497","20379.802311084277","15646.243345026869","65655.68243352589","27249.72248626993","78744.84219438203","30278.252303015342","17501.509086040198","82237.88878187383","26166.51402269758","13671.388848841103","117888.28041290586","28043.180059128437","27555.669288116304"
"5964.438566799103","8157.04161978973","6191.727847511684","25827.959327922803","10690.347660565485","30278.25230301534","12112.46353522187","6902.561504971719","31993.931881189106","10314.962148441082","5332.846893271559","46928.06689656597","11208.48790710497","10872.904937596124"
"3512.562544586444","4805.744239562899","3593.567699556921","15252.4020430894","6221.16811403093","17501.509086040198","6902.56150497172","4147.270040425778","18972.553789187863","5878.918155246913","3048.623069413749","27283.409666932388","6518.486146421038","6422.040004139441"
"16523.197810342033","22400.413547970176","17097.183251452443","71147.65718151246","29441.324529730668","82237.88878187383","31993.931881189106","18972.553789187867","91537.51447099511","27645.64093914693","14574.239265723487","129072.8426333791","30292.32370270076","30578.099244853365"
"5146.086435911713","6959.167743243837","5371.431609785629","22311.93628731261","9306.482896410804","26166.514022697582","10314.962148441082","5878.918155246913","27645.640939146928","9013.556414217317","4664.809680730397","39829.19808749681","9530.028291046512","9448.145349448387"
"2680.138545157394","3613.6620218929506","2799.802175186114","11583.46971977832","4803.344404733791","13671.388848841103","5332.846893271559","3048.6230694137485","14574.239265723485","4664.809680730397","2465.9024626116397","20815.02192650831","4973.026888377995","4889.468601952812"
"23659.201645906385","32133.494985440422","24679.630718866367","101688.49328025246","41596.11403723887","117888.28041290588","46928.066896565986","27283.409666932388","129072.84263337907","39829.19808749682","20815.021926508314","193263.74612084974","44414.954633452","42825.51141348227"
"5611.97039553174","7680.724449673831","5843.460507849576","24241.215422764722","10149.141564607131","28043.180059128437","11208.48790710497","6518.486146421037","30292.323702700764","9530.028291046512","4973.026888377995","44414.954633452","10841.682942990654","10327.629747149012"
"5612.005857605606","7619.215549670608","5757.151206296847","24061.61763064049","10133.260545747187","27555.669288116296","10872.904937596122","6422.040004139441","30578.09924485337","9448.145349448385","4889.468601952812","42825.51141348227","10327.629747149012","10635.27819235708"
