v,mu,sd,comat,,,,,,,,,,
9.350620683136059,16.38729726157973,32.511470678552456,1056.995725682376,4000.031064330565,781.3008883400204,417.84381553647614,3679.895486606615,7086.054385382109,5071.384303776769,614.2847616639207,8376.643357170038,6955.626433129926,6261.994259094552
7.911384643362799,64.54439338561609,161.94194939638345,4000.031064330565,26225.194974300823,2961.201510961387,1858.595350881034,15542.954206515988,49111.92993486972,20457.57287706658,2951.5432032539347,44268.397899717886,33045.81673200198,33497.917217187496
6.394194703505345,11.028455463612847,27.49167337380756,781.3008883400205,2961.2015109613876,755.7921048921197,320.9663565723756,2410.0205210145964,6021.874611639501,3432.7341044653444,457.488413556345,6363.426291514948,4291.868078361821,5140.072374107785
5.929556160450896,12.04100596144161,14.181510886308956,417.84381553647614,1858.5953508810342,320.96635657237556,201.11525101849944,1494.5236337264657,3208.6749283901077,2225.9375848156537,249.4017047761995,3635.418115164375,3188.472077684264,2920.856079091103
7.055500639625566,32.83612870779525,131.94115007233063,3679.8954866066156,15542.95420651599,2410.020521014596,1494.5236337264655,17408.467082409272,27270.370912622286,17182.208284164244,2383.8697191641245,34474.52575052466,26202.449083045107,22411.572477435508
5.5868777356735775,95.55850503354621,320.59821972284624,7086.054385382109,49111.92993486972,6021.874611639501,3208.674928390107,27270.370912622282,102783.21848945839,29440.09578826228,5935.292208722354,87946.87000061924,51804.396806373916,63422.50936088799
8.424843721870676,98.85432537137028,177.17640881171866,5071.384303776769,20457.572877066585,3432.7341044653444,2225.9375848156537,17182.208284164248,29440.095788262282,31391.479839417254,2690.149764114282,34426.71048024151,41311.476719220154,32425.89065130767
7.188055298298252,9.0820343073001,23.02129320058493,614.2847616639208,2951.5432032539347,457.488413556345,249.4017047761995,2383.869719164124,5935.292208722355,2690.149764114282,529.9799406272979,6221.237247326823,3700.2423137707215,4167.275439494412
7.781146625859851,79.18943570896204,320.9127945623901,8376.643357170038,44268.39789971789,6363.4262915149475,3635.418115164375,34474.52575052467,87946.87000061924,34426.710480241505,6221.237247326823,102985.0217138428,47629.9649991719,52507.19356609344
6.835401608096619,87.10298744557282,274.2837898828498,6955.626433129927,33045.81673200198,4291.868078361821,3188.472077684264,26202.449083045107,51804.396806373916,41311.476719220154,3700.242313770722,47629.9649991719,75231.5973924993,52453.09903834819
7.011828644071015,55.034286094197824,234.65672343453198,6261.994259094552,33497.9172171875,5140.072374107786,2920.8560790911033,22411.57247743551,63422.509360888,32425.89065130768,4167.275439494413,52507.19356609345,52453.09903834819,55063.777853030435
