v,mu,sd,comat,,,,,,,,,,
9.11555170354896,43.80761161835185,165.14958013475615,27274.38381868624,17256.949181862918,17770.793887058946,13686.20284560863,7667.596723479955,24619.024059234987,10249.171246119982,16620.020560820663,4754.8961616980505,11622.273395683473,56226.33190572184
5.130589907849337,72.24592258912338,132.33378147949108,17256.949181862914,17512.229720661697,11144.214815185664,7985.041728755467,5134.071870274063,18076.847003757255,7796.208959865468,14583.360416755839,3393.393868025513,8074.177777001957,31543.961542782235
6.053853199656469,30.057386381623566,128.53590789304715,17770.79388705895,11144.214815185667,16521.4796178899,10721.30089369854,5507.291888727643,19201.999959989804,8631.267010467698,13113.157079474668,3457.308734421861,7702.142831267648,37457.616202751175
8.09210884674805,22.624592932585447,90.61312338861737,13686.202845608628,7985.041728755466,10721.300893698539,8210.738130240796,4380.72742184982,14098.195718612567,5756.096085247271,9725.56886857098,2488.963436123065,6099.233241603561,28202.183579792094
5.4914223266844955,14.88209267499342,61.31437566241516,7667.596723479955,5134.071870274062,5507.291888727643,4380.72742184982,3759.452662871769,8312.190775731431,3842.7040063754885,6795.471570859282,1516.915242629863,3785.7140043156655,15227.246337865807
8.100656549384293,38.48060156486575,173.0941177990464,24619.024059234987,18076.847003757255,19201.9999599898,14098.19571861257,8312.190775731433,29961.573616630147,10848.607509912621,18499.639252135174,4291.013388493689,12229.302879230278,43936.738994176194
5.269451097992219,60.72138965781366,78.72373702356072,10249.171246119984,7796.208959865468,8631.267010467696,5756.096085247272,3842.7040063754885,10848.607509912621,6197.426770954746,8951.684958653625,2135.1313150443875,4620.100216502914,19884.434066274538
9.803270289021192,50.76994763092365,156.3073170088615,16620.020560820663,14583.36041675584,13113.15707947467,9725.56886857098,6795.471570859283,18499.639252135174,8951.684958653625,24431.977350508725,3154.7371725619664,8347.33524715128,34509.35319137725
9.902146871075367,25.85434898336311,32.39755495920787,4754.896161698052,3393.3938680255137,3457.3087344218616,2488.9634361230655,1516.915242629863,4291.0133884936895,2135.1313150443875,3154.737172561967,1049.601567334895,1829.4257470720963,9888.137561314139
7.605638251356119,47.02161356816985,76.40342457735076,11622.27339568347,8074.177777001958,7702.142831267647,6099.233241603561,3785.7140043156655,12229.302879230276,4620.100216502914,8347.335247151279,1829.4257470720959,5837.483287146925,22289.752255443473
8.182766724177739,73.83222117940666,367.6702849133681,56226.33190572184,31543.961542782243,37457.616202751175,28202.183579792094,15227.246337865807,43936.738994176194,19884.43406627454,34509.35319137725,9888.137561314139,22289.752255443473,135181.43840827726
