v,mu,sd,comat,,,,,,,,,,,,,
6.376128349006688,37.151109673185076,87.14084103781548,7593.526176777826,6135.611830039514,14345.288577648882,17253.60823560343,3041.168056108212,5300.381136341258,8061.015960646372,8557.845603828464,20917.472494764905,24254.555201007177,24387.93396100532,12327.303959609602,32045.582373036566,22551.013150157454
8.196153804626348,27.406414147645872,73.7195811026867,6135.611830039515,5434.5766379556035,12428.407303377886,14391.226359946135,2560.4928804993333,4436.772618397782,6809.9255984966385,7049.308119711061,17569.275232448552,20008.60485738945,20727.379487191534,10450.349455832078,27346.403942972775,19465.24346556586
8.119496061676898,46.480961349794214,174.34016787418818,14345.28857764888,12428.407303377884,30394.494134400113,33432.475455836786,6202.7144417716645,10544.369500815033,15936.759832917505,17002.717985856958,42504.183485208996,48018.771367375986,48574.02420101556,24818.97190996602,66410.67831372985,45405.65394768728
8.89021153657708,52.23757833989478,203.0096114822726,17253.608235603435,14391.226359946135,33432.475455836786,41212.902354183265,7080.947289469385,12183.644947920298,18922.069929027293,19617.749213297004,48260.290751448876,56424.83825221613,57135.83201525082,29978.721504664765,75588.44083667462,53204.09672260932
7.3905676475025,12.393464835333553,36.30771139358441,3041.1680561082126,2560.4928804993333,6202.7144417716645,7080.947289469384,1318.249906639819,2197.5213264053637,3327.01197187126,3562.2177839075707,8883.39645435941,10234.523641521586,10234.670499363177,5235.757223001336,13797.943828284227,9472.790929635625
9.795669427444036,12.817651388692244,62.152696708383885,5300.381136341259,4436.772618397781,10544.369500815035,12183.644947920297,2197.5213264053637,3862.9577081243533,5886.73746627279,6190.04454243605,15273.9139616979,17338.801489557787,17496.119788040003,9005.360667447694,23606.939776537118,16484.210258754814
9.987171033547423,32.32054546332558,96.42225900537625,8061.015960646373,6809.9255984966385,15936.759832917507,18922.069929027293,3327.0119718712604,5886.737466272789,9297.25203169986,9255.021852398753,22925.145318496503,26452.148192433106,26795.343078018766,13977.60701485706,36667.459060181536,25477.47329626014
9.162566382318673,31.331610591539537,101.35065739484509,8557.845603828466,7049.308119711061,17002.71798585696,19617.749213297004,3562.2177839075716,6190.04454243605,9255.021852398751,10271.955754367269,24817.480895325465,28095.903301762,28130.629211071722,14758.235940390248,37805.97606444522,26817.313387894308
6.019225259923972,79.83873543047852,248.16444148416667,20917.472494764905,17569.27523244855,42504.183485209,48260.290751448876,8883.39645435941,15273.913961697897,22925.14531849651,24817.480895325465,61585.590017148395,69541.25613074219,69997.56218914923,36123.36329436309,93664.65369473504,65451.06562204743
5.670250007387322,74.36828132317673,284.46147081177145,24254.55520100718,20008.60485738945,48018.771367375986,56424.83825221613,10234.523641521586,17338.801489557787,26452.148192433113,28095.903301762002,69541.25613074219,80918.3283763963,80662.90507756356,41556.209915525884,108112.56166057916,73809.30463776104
8.075073084338909,66.16162113630139,287.8290379177949,24387.933961005325,20727.37948719153,48574.02420101557,57135.8320152508,10234.670499363177,17496.119788040003,26795.343078018766,28130.62921107172,69997.56218914922,80662.90507756357,82845.5550686834,42253.9120210594,109371.63790727263,76250.98910415903
7.964935288018705,32.274954629551914,152.46542527662797,12327.303959609602,10450.349455832078,24818.971909966025,29978.721504664754,5235.757223001337,9005.360667447694,13977.607014857058,14758.235940390246,36123.36329436308,41556.209915525884,42253.9120210594,23245.705904783023,56832.06565950664,40747.19914539579
8.223902467766502,96.76224890286598,390.63635750270566,32045.582373036566,27346.40394297277,66410.67831372983,75588.4408366746,13797.943828284227,23606.939776537118,36667.459060181536,37805.97606444521,93664.65369473501,108112.56166057914,109371.6379072726,56832.06565950663,152596.76380298167,102285.00860522708
9.943602659111896,96.59575968921037,276.45882019849904,22551.013150157458,19465.24346556586,45405.653947687286,53204.09672260931,9472.790929635625,16484.210258754814,25477.47329626014,26817.313387894308,65451.06562204743,73809.30463776103,76250.98910415902,40747.19914539579,102285.00860522709,76429.47926554602
